influence,creativity,threat,ict_index,was_home,xG,xA,xGC,fixture,form,total_points
5.6,0,0,0.6,1,0,0,1.13669,8,6.75,2
18.6,0,0,1.9,0,0,0,0.348871,5,4.5,8
37.8,0,0,3.8,0,0,0,3.33302,6,5,6
26.4,0,0,2.6,1,0,0,0.585469,10,5.5,9
22.8,0,0,2.3,1,0,0,0.449161,1,5,10
10.6,0,0,1.1,0,0,0,1.55974,7,2,2
47.4,0,0,4.7,0,0,0,2.02883,9,1.75,2
10,0,0,1,1,0,0,0.672448,2,5.5,6
35.4,0,0,3.5,1,0,0,2.55449,1,6.25,7
2.2,0,0,0.2,1,0,0,0.788453,4,2.25,1
7.2,0,0,0.7,0,0,0,0.654932,1,5.75,6
15.6,0,0,1.6,0,0,0,0.534852,8,6,2
33.4,0,0,3.3,1,0,0,1.77307,9,2.75,5
18.4,0,0,1.8,1,0,0,0.659123,10,2,9
26.6,0,0,2.7,0,0,0,1.00765,1,6.75,3
10,0,0,1,0,0,0,2.71096,10,5.75,0
10.8,0,0,1.1,0,0,0,0.363637,2,7.25,6
15.4,0,0,1.5,1,0,0,1.14011,9,1.5,2
10.2,0,0,1,1,0,0,2.18595,7,6.75,2
15,0,0,1.5,1,0,0,0.83104,3,3.5,7
9,0,0,0.9,0,0,0,0.382813,1,3.75,6
34.2,0,0,3.4,1,0,0,1.10227,3,5.75,14
20,0,0,2,0,0,0,2.24125,8,2,2
1.6,0,0,0.2,1,0,0,1.22985,2,6,2
25.4,0,0,2.5,1,0,0,0.495542,1,5.25,10
20.2,0,0,2,0,0,0,2.8416,9,0,2
23,0,0,2.3,0,0,0,2.56729,10,0,1
2.2,0,0,0.2,0,0,0,0.365347,1,5.5,2
15,0,0,1.5,0,0,0,0.31013,3,5,6
9.2,10,0,1.9,1,0,0.021868819,1.01524,8,5,2
16.6,0,0,1.7,1,0,0,1.80384,8,5,1
8.6,0,0,0.9,0,0,0,1.17592,5,6.25,1
30,0,0,3,1,0,0,1.57609,9,2,2
2.4,0,0,0.2,0,0,0,1.27503,2,5.5,2
25.6,0,0,2.6,0,0,0,1.06533,4,5.5,9
22.4,0,0,2.2,1,0,0,0.359906,6,6.75,3
30.8,0,0,3.1,0,0,0,2.63259,9,1.5,2
54.2,0,0,5.4,1,0,0,3.39575,10,5.5,11
6.2,0,0,0.6,1,0,0,1.52161,2,5.75,1
17.6,0,0,1.8,0,0,0,1.31966,6,3.75,3
23.4,0,0,2.3,1,0,0,0.403762,5,4.75,10
19.6,0,0,2,0,0,0,0.511828,8,4.5,2
14,10,0,2.4,1,0,0.171207383,0.507537,4,6,6
37.2,0,0,3.7,1,0,0,2.03065,3,4.5,2
5.6,0,0,0.6,0,0,0,2.20683,8,4.75,1
3.2,4,0,0.7,1,0,0,0.479274,8,1.5,6
24,0,0,2.4,0,0,0,0.671442,5,5.25,3
7.4,0,0,0.7,0,0,0,0.598873,2,3.75,6
14.6,0,0,1.5,0,0,0,0.960349,2,5.75,6
24,0,0,2.4,1,0,0,2.29684,5,4.5,3
43.4,0,2,4.5,0,0.018557744,0,1.29023,7,6,5
26,0,0,2.6,1,0,0,1.05291,6,1.75,3
38,0,0,3.8,0,0,0,3.28662,10,3,1
33.6,0,0,3.4,0,0,0,1.99821,3,5.25,8
26.4,0,0,2.6,1,0,0,2.65753,9,2.5,2
28.4,0,0,2.8,1,0,0,1.66084,8,2.75,3
17.2,0,0,1.7,0,0,0,1.5033,9,4.5,1
23.2,0,0,2.3,1,0,0,1.8051,5,4.75,2
27.2,0,0,2.7,1,0,0,1.17509,9,3,8
26.4,0,0,2.6,1,0,0,0.68991,7,6,3
8.2,0,0,0.8,0,0,0,2.54311,2,6.5,0
16.2,0,0,1.6,0,0,0,0.613251,1,2,6
26.4,0,0,2.6,0,0,0,3.12855,1,1.75,2
54,0,0,5.4,0,0,0,2.17649,10,7.25,3
43.2,0,0,4.3,0,0,0,1.6977,2,1.5,3
19.2,0,0,1.9,0,0,0,0.82755,10,3,1
11.4,0,0,1.1,1,0,0,0.67264,3,4.25,2
35.4,0,0,3.5,0,0,0,0.572141,4,3.75,8
39.4,0,0,3.9,0,0,0,3.05752,8,5,2
4,0,0,0.4,1,0,0,1.52021,2,2,2
18,0,0,1.8,1,0,0,1.03402,1,3,2
14,0,0,1.4,1,0,0,1.7498,8,1.75,1
25.4,0,0,2.5,1,0,0,1.90448,9,2.25,2
64.8,0,0,6.5,1,0,0,2.24527,5,3,11
29.2,0,0,2.9,0,0,0,0.583117,2,4.25,7
19.4,0,0,1.9,1,0,0,1.29009,3,4.25,2
10.6,0,0,1.1,1,0,0,0.624814,5,5,2
34,0,0,3.4,1,0,0,1.20085,8,5.5,10
11.4,0,0,1.1,0,0,0,0.766922,8,4.25,1
19.6,0,0,2,0,0,0,0.984161,9,3,3
22.2,0,0,2.2,0,0,0,0.855896,3,1.5,7
14.4,0,0,1.4,0,0,0,0.576602,1,4,6
35.8,10,0,4.6,0,0,0.035997275,1.74699,5,5.25,3
23,0,0,2.3,0,0,0,0.754668,8,4.5,7
5.6,0,0,0.6,0,0,0,1.64306,5,4.75,1
8.2,0,0,0.8,0,0,0,0.988534,4,5.5,2
27,0,0,2.7,1,0,0,1.46461,2,3.25,2
9,10,0,1.9,1,0,0.007464701,1.41019,9,3,1
17.4,0,0,1.7,1,0,0,0.983594,2,3.5,3
18.6,0,0,1.9,1,0,0,0.56818,10,2.75,2
17.8,0,0,1.8,1,0,0,1.3696,3,5,1
9.8,0,0,1,1,0,0,0.310302,8,2.25,2
22.6,0,0,2.3,0,0,0,1.39569,4,3,2
14,0,0,1.4,0,0,0,0.126327,2,0,7
20,0,0,2,1,0,0,1.26793,6,4.5,3
17.8,0,0,1.8,0,0,0,3.15412,9,0,1
38.6,0,0,3.9,0,0,0,0.822944,7,3,8
27,0,0,2.7,0,0,0,0.861445,8,0,7
12.2,0,0,1.2,0,0,0,0.352997,1,2,6
18.2,0,0,1.8,1,0,0,2.16287,7,0,1
31.2,0,0,3.1,1,0,0,2.95581,8,0,2
41.4,0,0,4.1,1,0,0,1.26267,3,2.25,10
11.2,0,0,1.1,0,0,0,0.80527,5,4,2
12.8,0,0,1.3,1,0,0,2.28004,7,3.25,0
24.4,0,0,2.4,0,0,0,1.45254,6,0,1
18,0,0,1.8,1,0,0,2.06377,8,1.75,2
16.6,0,0,1.7,1,0,0,1.91456,4,4.75,1
37.2,0,0,3.7,0,0,0,2.27708,3,4.5,2
22.2,10,0,3.2,1,0,0.042197324,1.55503,2,1,2
13.8,0,0,1.4,1,0,0,0.315347,1,4.5,1
17.8,0,0,1.8,1,0,0,1.8766,3,1.75,2
31.6,0,0,3.2,1,0,0,1.52404,2,3.5,2
7.6,0,0,0.8,0,0,0,1.32902,7,2.25,1
22.6,0,0,2.3,0,0,0,0.987365,8,3.25,1
14,0,0,1.4,0,0,0,4.16254,6,2,0
14.4,0,0,1.4,0,0,0,1.09737,10,4,3
42,10,0,5.2,1,0,0.053570852,1.46641,6,4.25,4
14.6,0,0,1.5,0,0,0,0.347136,2,2.75,6
19.2,0,0,1.9,1,0,0,2.03222,5,0.5,1
35.8,0,0,3.6,0,0,0,2.73834,9,2.25,3
25.8,0,0,2.6,0,0,0,2.97659,3,4.5,2
3.8,0,0,0.4,0,0,0,0.443115,4,4.25,2
75.6,0,0,7.6,0,0,0,3.18765,7,2.25,8
22.8,0,0,2.3,0,0,0,1.44633,10,2.5,2
2.4,0,0,0.2,1,0,0,0.706632,3,2.75,2
46.6,0,0,4.7,1,0,0,2.36046,9,1,3
21.8,0,0,2.2,1,0,0,2.27189,6,4.25,2
4.2,0,0,0.4,0,0,0,0.911185,1,1.5,1
18.6,0,2,2.1,0,0,0,0.667131,7,2.5,2
23,0,0,2.3,0,0,0,3.07626,5,0,0
20,0,0,2,1,0,0,0.161283,1,2.5,9
19.8,0,0,2,1,0,0,3.3017,7,3,-1
5,0,0,0.5,1,0,0,0.103249,4,0,6
6.4,0,0,0.6,0,0,0,0.873435,10,2.25,2
3,0,0,0.3,1,0,0,1.41533,10,4.333333333,2
8.6,10,0,1.9,1,0,0.021773621,1.16568,3,3.25,1
19.8,0,0,2,1,0,0,0.438849,2,4.25,2
23.8,0,0,2.4,1,0,0,2.03227,8,2.75,2
0.2,0,0,0,0,0,0,0.456022,8,3,6
39.2,0,0,3.9,0,0,0,0.949079,3,1.666666667,3
16.6,0,0,1.7,0,0,0,2.51433,9,4.25,0
27.8,0,0,2.8,1,0,0,1.35611,2,2.25,3
19.2,0,0,1.9,0,0,0,1.35998,6,0,2
20.2,0,0,2,0,0,0,1.98708,9,4.25,1
31.6,0,0,3.2,0,0,0,1.43023,10,3.5,3
16.6,0,0,1.7,1,0,0,1.49992,8,2.25,1
42.8,0,0,4.3,1,0,0,2.49492,9,3,3
75.6,0,0,7.6,1,0,0,2.21729,10,4.75,8
24,0,0,2.4,1,0,0,0.873776,5,3,3
18.8,0,0,1.9,0,0,0,1.77602,7,3.75,2
47.4,0,0,4.7,0,0,0,0.731692,1,1.25,11
28.8,0,0,2.9,1,0,0,1.08532,2,2,9
13.8,0,0,1.4,1,0,0,1.0935,3,3.75,1
12,0,0,1.2,1,0,0,0.736172,8,2.5,2
23.6,0,0,2.4,0,0,0,1.50125,5,4,7
20.2,0,0,2,0,0,0,0.546807,3,3.75,5
18.8,0,0,1.9,0,0,0,0.648427,10,2,7
59,0,0,5.9,1,0,0,2.81049,4,2,3
19.6,0,0,2,1,0,0,0.797344,7,3.75,2
13,0,0,1.3,0,0,0,1.05258,2,1.5,1
9.4,0,0,0.9,1,0,0,0.219906,9,1.25,6
21.8,0,0,2.2,0,0,0,2.40286,9,2.75,2
36.4,0,0,3.6,0,0,0,0.73944,7,2.25,10
28.4,0,0,2.8,0,0,0,0.74151,3,1.75,2
41,0,0,4.1,1,0,0,0.892456,10,4,7
15,0,0,1.5,1,0,0,0.287054,6,4,6
14.6,0,0,1.5,0,0,0,0.95045,2,1.75,9
24,0,0,2.4,1,0,0,1.21805,6,5.25,3
21.4,0,0,2.1,0,0,0,0.394113,10,2.5,7
26.8,0,0,2.7,1,0,0,3.07657,8,5.25,1
14.6,0,0,1.5,0,0,0,1.62247,2,5,1
3.4,0,0,0.3,0,0,0,0.407341,2,3.25,6
10.4,0,0,1,1,0,0,0.482685,1,2.5,6
38.8,0,0,3.9,1,0,0,1.23077,9,4,3
5.8,0,0,0.6,1,0,0,0.998072,7,2.5,2
44,0,0,4.4,1,0,0,1.89643,10,2.75,4
22.8,0,0,2.3,0,0,0,1.74822,6,4.25,3
19,0,0,1.9,0,0,0,1.97236,7,0,1
31,0,0,3.1,0,0,0,1.56302,9,5.5,2
54,0,0,5.4,0,0,0,2.44855,5,5.5,3
10.6,0,0,1.1,1,0,0,0.324457,3,3.5,2
30.6,0,0,3.1,0,0,0,0.985828,3,4,2
27.2,0,0,2.7,1,0,0,1.98553,5,3.5,2
18.8,0,0,1.9,0,0,0,1.30169,4,3,1
30.2,0,0,3,1,0,0,1.87063,7,4.5,3
42.4,0,0,4.2,0,0,0,1.42614,8,3.75,4
30.2,0,0,3,0,0,0,1.59022,3,4.25,9
9,0,0,0.9,1,0,0,0.847913,6,1,2
1.8,0,0,0.2,0,0,0,0.376464,6,2.5,2
30.8,0,0,3.1,0,0,0,2.87622,9,2.75,2
13.4,0,0,1.3,1,0,0,1.59642,10,1.5,1
42.8,0,0,4.3,1,0,0,1.84922,2,4.25,15
17.8,0,0,1.8,0,0,0,0.799352,1,3.5,6
17.6,0,0,1.8,1,0,0,1.81923,9,4,1
31.6,0,0,3.2,0,0,0,1.9617,6,3.5,10
20.2,0,0,2,1,0,0,0.710778,7,2.75,6
43.4,0,0,4.3,0,0,0,2.42994,10,4.5,4
30.2,0,0,3,1,0,0,2.2508,6,4,2
34.2,0,0,3.4,1,0,0,1.28331,4,6.25,10
29.4,0,0,2.9,0,0,0,1.75343,2,1.5,3
20.2,0,0,2,1,0,0,0.438646,1,3.25,6
18.2,0,0,1.8,1,0,0,2.1142,8,2.75,2
64.4,0,0,6.4,0,0,0,3.77245,9,5.5,4
26.8,0,0,2.7,0,0,0,1.87028,2,1.5,2
34.4,0,0,3.4,1,0,0,1.66325,10,4.5,10
6.4,0,0,0.6,0,0,0,2.26129,10,0,0
23.2,0,0,2.3,0,0,0,0.534893,4,2.25,8
51.6,0,0,5.2,0,0,0,1.29229,6,3.75,11
9.2,0,0,0.9,1,0,0,0.22689,7,5.25,6
17.4,0,0,1.7,0,0,0,1.27814,8,3.75,2
35.2,0,0,3.5,0,0,0,1.71644,1,2.5,3
27.4,0,0,2.7,1,0,0,2.03719,2,5.75,2
39.8,0,0,4,1,0,0,3.11324,6,1.25,3
30.4,0,0,3,1,0,0,2.39051,5,8.25,3
23.2,0,0,2.3,1,0,0,2.47547,10,5.5,2
18.8,0,0,1.9,0,0,0,0.974755,9,6.75,10
8.4,0,0,0.8,0,0,0,0.390629,7,5.25,1
54.2,0,0,5.4,0,0,0,4.89472,9,4.75,3
14.2,0,0,1.4,1,0,0,1.68656,4,4.75,0
6.8,0,0,0.7,1,0,0,1.0277,6,5,2
34.2,0,0,3.4,0,0,0,3.26328,10,3.5,2
26.4,0,0,2.6,0,0,0,2.53006,8,0.25,3
37.8,0,0,3.8,1,0,0,2.28139,6,5.5,3
23.4,0,0,2.3,0,0,0,0.567234,1,2.25,3
17.2,0,2,1.9,1,0,0,1.3904,8,2.75,1
21.4,0,0,2.1,0,0,0,0.730434,2,1.5,2
18,0,0,1.8,1,0,0,1.78708,10,7.25,2
26.6,0,0,2.7,0,0,0,2.03376,3,4.5,2
17.4,0,0,1.7,1,0,0,0.595216,7,7,6
9.6,0,0,1,1,0,0,0.57319,1,3.5,2
20.6,0,0,2.1,1,0,0,0.815375,2,3.75,2
49,0,0,4.9,1,0,0,1.7851,8,5.25,3
24.8,0,0,2.5,0,0,0,1.2216,6,4,3
30.6,0,0,3.1,1,0,0,1.82445,9,2.5,3
51.8,0,0,5.2,0,0,0,1.85362,7,5.5,11
35,0,0,3.5,1,0,0,1.40792,7,2.5,3
19.8,0,0,2,1,0,0,1.28434,10,2,6
25,0,0,2.5,0,0,0,2.27973,3,2,2
35.6,0,0,3.6,1,0,0,0.791673,3,3.5,7
18.4,0,0,1.8,1,0,0,1.00627,9,2,9
43.6,0,0,4.4,0,0,0,1.56644,6,7.25,3
24.2,0,0,2.4,0,0,0,1.84443,4,8,3
10,0,0,1,0,0,0,0.629033,4,4,1
12.2,0,0,1.2,1,0,0,2.4339,7,4,1
32.4,0,0,3.2,1,0,0,2.58798,9,4,2
21.2,0,0,2.1,0,0,0,0.966012,6,1.75,6
26.2,0,0,2.6,1,0,0,1.51332,10,5.5,7
39,0,0,3.9,0,0,0,1.73432,8,2.75,4
35,0,0,3.5,1,0,0,1.52044,2,1,2
2.4,0,0,0.2,1,0,0,0.390714,2,4,6
10.8,0,0,1.1,0,0,0,0.994664,1,4.5,1
47,0,0,4.7,0,0,0,1.4405,9,5,3
23,0,0,2.3,0,0,0,0.747166,7,4.25,7
30.2,0,0,3,0,0,0,1.53116,10,3.5,3
28.8,0,0,2.9,1,0,0,1.8141,6,5.25,2
27.6,0,0,2.8,1,0,0,0.372524,7,4.25,8
14.4,0,0,1.4,1,0,0,2.05809,9,2.25,1
27.4,0,0,2.7,1,0,0,0.795508,5,2.75,3
15.2,0,0,1.5,0,0,0,1.77386,3,3.75,2
7,0,0,0.7,1,0,0,0.809312,4,2.75,1
31.8,0,0,3.2,1,0,0,1.91539,6,2.25,2
12.6,0,0,1.3,0,0,0,0.569446,7,5,6
24,0,0,2.4,1,0,0,1.71299,8,4,2
43.6,0,0,4.4,0,0,0,1.14303,6,0,3
29.6,0,0,3,1,0,0,1.18977,3,0,3
33.6,0,0,3.4,1,0,0,2.12153,10,4.75,2
6,0,0,0.6,1,0,0,0.507893,3,4.5,6
26,0,0,2.6,1,0,0,1.61871,1,4,3
11.4,0,0,1.1,0,0,0,0.731288,2,5.25,6
8.6,0,0,0.9,0,0,0,1.09518,9,6,7
6.2,0,0,0.6,0,0,0,0.741154,5,2.5,2
33.2,0,0,3.3,0,0,0,5.0325,10,1.25,0
12.2,0,0,1.2,1,0,0,2.393,9,2.5,2
24.8,0,0,2.5,1,0,0,1.43445,3,2.5,1
23.4,0,0,2.3,1,0,0,0.370278,4,2.25,10
30.8,0,0,3.1,0,0,0,1.92997,7,1.5,2
10.8,0,0,1.1,1,0,0,0.943539,8,3.75,6
21.4,0,0,2.1,0,0,0,1.71769,10,0.75,1
6.6,0,0,0.7,1,0,0,0.612682,3,4.75,2
37.6,0,0,3.8,0,0,0,2.64769,6,3.25,2
0,0,0,0,1,0,0,1.5571,6,4.25,1
0,0,0,0,1,0,0,1.64144,9,2.5,1
43.6,0,0,4.4,0,0,0,1.88934,2,7,5
21.6,0,0,2.2,0,0,0,1.60884,2,1.5,6
9.8,0,0,1,1,0,0,0.698686,1,2.25,6
31.4,0,0,3.1,0,0,0,2.5428,9,2.25,2
23,0,0,2.3,1,0,0,0.77074,6,2.25,2
0,0,0,0,0,0,0,2.50614,7,4.75,0
30.8,0,0,3.1,1,0,0,0.423885,10,1.5,4
13,0,0,1.3,0,0,0,1.20642,2,3.75,2
13.4,0,0,1.3,1,0,0,0.594471,2,3.75,2
6.6,0,0,0.7,1,0,0,1.95502,2,3.75,1
21.4,0,0,2.1,0,0,0,0.945964,1,3.75,2
37.8,0,0,3.8,0,0,0,2.32735,8,2.5,3
25.8,0,0,2.6,1,0,0,1.68325,9,4,3
29.6,0,0,3,1,0,0,1.23218,10,0.25,2
9.4,0,0,0.9,1,0,0,0.144036,5,6.5,6
22.4,0,0,2.2,0,0,0,2.46219,10,3,2
25.2,0,0,2.5,0,0,0,1.7256,10,2.5,2
20.6,0,0,2.1,1,0,0,2.08868,10,2,2
42,0,0,4.2,1,0,0,1.47981,3,3.25,9
11.2,0,0,1.1,0,0,0,0.535153,2,2.5,7
6.4,0,0,0.6,0,0,0,0.496603,3,3.75,2
11.2,0,0,1.1,1,0,0,1.71922,1,3.5,8
36.6,0,0,3.7,0,0,0,2.59204,3,3.5,3
21.6,0,0,2.2,0,0,0,1.21006,2,2.5,3
7.2,0,0,0.7,0,0,0,1.7084,5,4.25,2
34.2,0,0,3.4,0,0,0,1.54046,9,0.5,11
3.6,0,0,0.4,1,0,0,0.179886,4,6.5,1
18.2,0,0,1.8,1,0,0,0.770706,7,4,3
36.4,0,0,3.6,0,0,0,1.84753,6,0.75,2
19.6,0,0,2,0,0,0,1.09246,8,3,1
12,0,0,1.2,0,0,0,0.533575,8,0.75,2
19.6,0,0,2,1,0,0,0.876255,5,5,3
14.2,0,0,1.4,1,0,0,1.40789,6,5.75,2
28.8,0,0,2.9,1,0,0,2.80551,10,2.75,10
12,0,0,1.2,0,0,0,0.247034,9,3.75,6
6.4,0,0,0.6,0,0,0,2.35788,4,5,6
19,0,0,1.9,1,0,0,1.5519,7,5,2
18.8,0,0,1.9,0,0,0,0.742397,4,0,6
22.2,0,0,2.2,0,0,0,0.533575,7,5,1
20.8,0,0,2.1,1,0,0,1.24109,8,4.75,3
26.6,0,0,2.7,1,0,0,0.35954,2,2.25,10
6.6,0,0,0.7,1,0,0,0.584016,10,4,6
4.2,0,0,0.4,0,0,0,1.42054,6,0,2
32.4,0,0,3.2,0,0,0,0.0880148,9,3,9
30.8,0,0,3.1,1,0,0,1.44176,5,2.5,10
9.4,0,0,0.9,1,0,0,0.603212,7,4.25,1
44.8,0,0,4.5,0,0,0,1.26793,2,3,4
19.8,0,0,2,0,0,0,1.02038,1,4.75,7
14.6,0,0,1.5,0,0,0,0.687091,1,4.75,2
26.2,0,0,2.6,1,0,0,0.813134,2,2.75,7
28.6,0,0,2.9,0,0,0,1.1715,2,4,9
6.8,0,0,0.7,0,0,0,0.760574,10,0,1
17.4,0,0,1.7,0,0,0,1.17294,1,0,9
15.4,0,0,1.5,0,0,0,0.75471,3,2.5,2
41,0,0,4.1,0,0,0,2.37556,8,3.25,9
2.4,0,0,0.2,1,0,0,0.559383,4,4.75,2
39.4,0,0,3.9,0,0,0,3.10503,10,0.75,1
25.6,0,0,2.6,0,0,0,1.46503,1,0.75,7
24.2,0,0,2.4,0,0,0,0.701764,9,4,8
54.6,0,0,5.5,0,0,0,2.57224,9,6.5,3
9.4,0,0,0.9,1,0,0,0.270757,6,4.5,6
32.8,0,0,3.3,0,0,0,1.27561,10,1.5,8
10.8,0,0,1.1,0,0,0,2.24159,7,5,0
11,0,0,1.1,1,0,0,1.03801,8,3.5,1
5.6,0,0,0.6,1,0,0,2.53692,7,3.5,2
26.8,0,0,2.7,0,0,0,1.10374,2,1.5,5
18.2,0,0,1.8,1,0,0,1.34971,6,4,6
34.4,0,0,3.4,1,0,0,2.37386,3,4.75,2
18.4,0,0,1.8,0,0,0,1.30694,4,6.75,3
60.4,0,0,6,1,0,0,0.971054,9,5.5,11
10,0,0,1,0,0,0,1.56529,7,4.75,1
38.8,0,0,3.9,1,0,0,0.748665,5,2.5,5
34.6,0,0,3.5,1,0,0,2.72578,10,5.5,2
33.4,0,0,3.3,0,0,0,0.382957,6,6,9
2,0,0,0.2,1,0,0,0.463737,8,3.5,6
10.6,0,0,1.1,1,0,0,0.513439,1,4.75,8
27.4,0,0,2.7,0,0,0,1.03495,3,2.5,3
32,0,0,3.2,1,0,0,0.895967,3,2,2
21,10,0,3.1,0,0,0.036479063,1.69849,6,3.5,2
18,0,0,1.8,1,0,0,0.705566,7,2.75,2
30.2,0,0,3,0,0,0,1.70128,10,4,3
41.8,0,0,4.2,0,0,0,4.54571,8,4.5,1
33.2,0,0,3.3,0,0,0,1.47498,2,8,3
7.6,0,0,0.8,0,0,0,0.439681,5,4.75,6
25,0,0,2.5,0,0,0,0.951921,3,3.75,2
18.8,0,0,1.9,1,0,0,1.40706,6,4.5,1
20.6,0,0,2.1,0,0,0,2.50629,8,2.75,1
30.4,0,0,3,1,0,0,1.35217,7,3,2
50.8,10,0,6.1,0,0,0.110116981,2.55917,9,5.75,5
35,0,0,3.5,1,0,0,0.603749,4,0,3
20.8,0,0,2.1,1,0,0,1.98438,10,3.25,1
18.2,0,0,1.8,1,0,0,2.43683,7,4.25,1
6.4,0,0,0.6,0,0,0,1.52229,5,3.25,1
16.4,0,0,1.6,1,0,0,1.38315,1,7.75,0
17.4,0,0,1.7,1,0,0,1.41071,3,5,2
48.6,0,0,4.9,0,0,0,2.53386,6,6,4
24.2,0,0,2.4,0,0,0,1.73474,10,3,2
23.8,0,0,2.4,1,0,0,1.50285,2,2.5,2
35.2,0,0,3.5,0,0,0,2.40272,3,2,2
30.4,0,0,3,1,0,0,2.43732,9,2.5,2
46.8,0,0,4.7,0,0,0,2.50597,6,4,4
46.6,0,0,4.7,1,0,0,1.5002,3,4.5,15
27,0,0,2.7,0,0,0,1.16465,3,0.75,10
13.2,0,0,1.3,0,0,0,1.02408,8,3.25,1
37,0,0,3.7,0,0,0,1.98825,10,6.25,4
26,0,0,2.6,1,0,0,2.09737,10,2.75,2
29.8,0,0,3,0,0,0,1.84262,2,3.75,3
1.8,0,0,0.2,0,0,0,0.602167,4,5.25,2
19.2,0,0,1.9,0,0,0,0.921801,7,5.5,2
40.4,0,0,4,1,0,0,3.85472,9,4.5,1
12.2,0,0,1.2,1,0,0,0.306287,6,3,6
20.4,0,0,2,0,0,0,2.77089,1,2.5,2
8.8,0,0,0.9,1,0,0,1.17188,8,3.25,1
17.4,0,0,1.7,1,0,0,1.93838,7,4.25,1
42.2,0,0,4.2,0,0,0,2.87455,10,0.25,2
27.6,0,0,2.8,0,0,0,2.6712,8,7.75,2
7.4,0,0,0.7,1,0,0,0.277126,1,2.5,6
42.4,0,0,4.2,1,0,0,1.60043,9,5,5
30,0,0,3,1,0,0,1.06134,3,3.25,3
7,0,0,0.7,0,0,0,1.28824,7,0.25,1
34.2,0,0,3.4,1,0,0,2.06741,8,2.75,2
33.2,0,0,3.3,0,0,0,2.85573,7,1.5,2
12.8,0,0,1.3,1,0,0,1.4815,7,0.75,1
8.8,0,0,0.9,1,0,0,0.959804,2,4.5,2
31.8,0,0,3.2,0,0,0,0.807348,9,4.25,9
57.4,0,0,5.7,0,0,0,2.65394,5,6.25,6
11.4,0,0,1.1,1,0,0,0.723112,4,3.5,2
22.4,0,0,2.2,1,0,0,1.11635,10,3.5,7
54.4,0,0,5.4,0,0,0,2.84708,9,2,7
25.4,0,0,2.5,0,0,0,0.735767,7,0.25,9
9.4,0,0,0.9,0,0,0,0.267123,8,2.75,5
20.2,0,0,2,0,0,0,0.216834,6,3,7
18.4,0,0,1.8,0,0,0,1.23419,8,3.25,2
0,0,2,0.1,1,0,0,0.529676,6,2.25,0
34.8,0,0,3.5,1,0,0,2.52059,9,1.75,3
30.4,0,0,3,1,0,0,2.06038,3,2.25,9
14.2,0,0,1.4,0,0,0,0.954057,3,2.5,2
23,0,0,2.3,0,0,0,2.52542,3,4.5,2
54.2,0,0,5.4,1,0,0,2.51518,8,0.25,5
15.8,0,0,1.6,1,0,0,1.78751,7,3.25,1
28,0,0,2.8,0,0,0,1.8433,9,1.5,2
30.4,0,0,3,1,0,0,1.58811,5,2.5,2
19.6,0,0,2,1,0,0,0.290042,2,1.75,7
9.6,0,0,1,1,0,0,2.04443,10,3.75,1
21,0,0,2.1,1,0,0,0.510874,6,4.75,6
21,0,2,2.3,1,0,0,2.42477,8,2,1
11.2,0,0,1.1,0,0,0,1.68312,2,2,2
31.4,0,0,3.1,0,0,0,2.26016,7,4.25,2
26.2,0,0,2.6,0,0,0,1.07042,7,7.5,2
2.6,0,0,0.3,0,0,0,0.212874,10,2.5,2
19.2,0,0,1.9,1,0,0,1.03384,7,4.5,2
39.4,0,0,3.9,0,0,0,2.55216,6,3.5,2
55.4,0,0,5.5,0,0,0,2.315,8,3.25,3
28.4,0,0,2.8,1,0,0,1.65831,2,1.75,2
2.4,0,0,0.2,0,0,0,0.565472,8,3,6
11.8,0.1,0,1.2,0,0,0,0.558976,5,4.5,6
36.2,0,0,3.6,1,0,0,2.938,9,3,1
2.6,0,0,0.3,0,0,0,1.2289,1,2,6
27,0,0,2.7,0,0,0,1.58872,3,2.5,2
35.2,0,0,3.5,0,0,0,2.25382,9,1,2
43.6,0,0,4.4,1,0,0,1.32586,4,1,8
24,0,0,2.4,0,0,0,0.778074,2,1.75,7
35,0,0,3.5,0,0,0,1.56786,9,0.5,9
15.4,0,0,1.5,1,0,0,1.56222,6,2,2
50.6,0,0,5.1,1,0,0,2.25382,4,3.75,3
14.8,0,0,1.5,1,0,0,1.85654,6,0.5,0
32.8,0,0,3.3,1,0,0,2.07854,9,4.25,2
29.6,0,0,3,0,0,0,1.41338,2,4,7
16,0,0,1.6,1,0,0,0.875957,2,1.5,2
9.4,0,0,0.9,1,0,0,1.477,10,3.25,0
23.4,0,0,2.3,0,0,0,2.29146,3,2,2
10.6,0,0,1.1,1,0,0,1.92378,8,4.5,2
16.6,0,0,1.7,1,0,0,1.2303,5,0,2
8.4,0,0,0.8,0,0,0,0.922587,3,2.25,2
46,0,0,4.6,0,0,0,1.24609,6,4.25,10
39.6,0,0,4,1,0,0,3.56991,8,4.25,2
34.6,0,0,3.5,1,0,0,0.872643,2,0.25,3
36.6,0,0,3.7,0,0,0,2.86149,9,1.5,2
23.4,0,0,2.3,1,0,0,1.63669,5,4.75,2
25.2,0,0,2.5,0,0,0,0.670997,6,0,3
36.8,0,0,3.7,1,0,0,1.58132,6,1.75,2
25.6,0,0,2.6,0,0,0,0.92243,10,2,3
10.6,0,0,1.1,1,0,0,0.832596,8,5.75,1
2.6,0,0,0.3,1,0,0,1.7945,7,2.25,1
