ID,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
4287,0.168579953,0.060035815,1.40550175,10.1,21.7,16.25,4.8,9,0,2,7,no
4295,0.053296095,0.055041983,1.4256865,8.25,10.425,13.5,3.2,2,0,2.25,7,no
4307,0.039178773,0.111774118,2.523635,29.55,18.225,14.75,6.225,6,0,5.75,7,no
4502,0.42257927,0.054778265,1.67051,11.9,9.575,23.5,4.5,3,0,2.5,7,no
4555,0,0.003639597,2.7622325,12,4.725,1.5,1.825,10,1,2,7,no
4678,0.040716192,0.022641594,1.75071325,13.9,7.825,10.5,3.225,1,0,1.25,7,no
4755,0.526469074,0.095649392,1.8459395,16.35,15.825,33,6.525,9,1,3.75,7,no
4759,0.194715785,0.094870936,1.1342095,17.4,35,16.75,6.925,5,1,3.5,7,no
4763,0.018554039,0.06038701,0.996558,13.35,6.625,7.25,2.725,10,0,2.25,7,no
4846,0.151230386,0.146441359,1.5390425,22.05,18.525,22,6.275,6,1,5.5,7,no
4871,0.15243764,0.075309724,1.21326475,23.5,26.875,24.5,7.5,3,0,4.5,7,no
4918,0.43933326,0.081649361,0.71017825,18.75,16.15,31.75,6.65,8,1,5.5,7,no
5019,0.506209694,0.303660916,1.49689225,27.95,18.05,49.25,9.525,9,0,5.25,7,no
5049,0.196602657,0.084383829,1.15863275,25.35,33.75,9.25,6.825,10,0,4,7,no
5052,0.039717596,0.02686771,1.3250045,8.15,3.9,9.75,2.175,2,1,2,7,no
5104,0.399457065,0.059070492,0.78191925,22.45,16.9,35.25,7.45,5,1,5.25,7,no
5160,0.810335565,0.302816037,1.1375475,68.2,34.375,79,18.15,3,1,11.5,7,no
5198,0.015350184,0.302583173,0.59053075,6.75,21.6,12.25,4.075,6,0,1.75,7,no
5209,0.596466489,0.401299462,1.01971325,35.4,15.35,57.25,10.8,6,0,7,7,no
5221,1.083508,0.287581768,1.01971325,55.7,31.85,82,16.95,6,0,9.5,7,no
5259,0.11655198,0.098251544,0.73986625,8.2,10.8,15.25,3.45,9,1,2,7,no
5320,0.270653694,0.042302517,1.617604,16.5,6.95,12.25,3.575,6,0,2.75,7,no
5406,0.53715311,0.134964257,1.249346,19,11.025,30.5,6.05,4,1,4.25,7,no
5431,0.020739004,0.175402016,1.545817,18.55,18.7,6.5,4.375,5,1,2.5,7,no
5503,0.053948101,0.377487265,1.8536625,17.15,38.425,20.75,7.65,5,0,3.25,7,no
5504,0.042638885,0.175232702,0.9138455,19.3,30.125,8.75,5.825,10,0,3,7,no
5508,0.008010698,0.034121003,1.8536625,14.55,16.575,2.25,3.325,5,0,2,7,no
5526,0.038995813,0.257849935,1.393353,10.95,30.1,6.5,4.775,10,0,1.75,7,no
5549,0.673027948,0.122104645,1.57463675,11.8,4.075,48.75,6.475,8,1,2.25,7,no
5552,0.266527861,0.018855663,0.5013835,10.9,9.675,32.75,5.275,5,1,2.25,7,no
5577,0.07710909,0.093918418,0.4345415,17.95,30.925,27,7.575,1,0,3,7,no
5598,0.00568871,0.202770218,2.29873325,21.3,7.725,2.25,3.15,1,1,2.75,7,no
5611,0.034860453,0.018237602,1.45974025,2,4.2,4.25,0.975,2,1,1,7,no
5650,0.230613649,0.240328467,1.0448935,3.2,12.725,22.25,3.675,5,1,1.75,7,no
5686,0.192400173,0.205039054,0.97298,24.85,21.325,14.5,6.1,4,1,6,7,no
5705,0.1231039,0.305049222,0.86914825,23.8,54.225,16.75,9.475,1,0,5,7,no
5775,0.045032643,0.016216988,2.513635,11.1,11.8,8.75,3.175,8,0,2.5,7,no
5830,0.095789701,0.199613057,0.93361325,9.5,13.7,27,5.025,6,0,3,7,no
5843,0.035098637,0.013603901,1.7276995,4.85,9,10,2.375,9,0,1.75,7,no
5858,0.199502008,0.084233163,1.11165125,28.4,24.35,16.25,6.925,3,1,4.5,7,no
5873,0.902750239,0.023502007,1.9895975,18.25,7.575,54,7.975,5,1,3.25,7,no
5893,0.353017859,0.04224957,1.02524125,42.9,11.375,55.5,11,2,0,7.5,7,no
5965,0.008603757,0,1.06530125,2.15,0.825,6,0.9,10,1,1.25,7,no
6016,0.121390424,0.087952279,2.032685,17.6,13,26.25,5.675,2,0,3,7,no
6026,0.071448058,0.091130956,1.764145,26,17.8,12.75,5.675,4,1,4.25,7,no
6029,0.373266123,0.020861154,1.20850675,47.4,4.9,59.25,11.1,1,0,8.75,7,no
6078,0.226694934,0,0.675912,13.15,0.7,17,3.1,9,0,2.25,7,no
6109,0.144194378,0.510113239,0.69347825,21.2,31.325,23.25,7.525,3,0,4,7,no
6233,0.167869421,0.030981245,1.62310575,7.5,11.775,12,3.125,9,0,2.25,7,no
6327,0.021198589,0,1.9537925,13.35,2.675,4.25,2.025,8,1,1.25,7,no
6387,0.008903156,0.041988075,2.06703,13.25,5.8,5.5,2.4,3,0,3,7,no
6412,0.140851395,0.172304813,2.468975,15,29.55,19.75,6.4,5,1,3,7,no
6499,0.168907352,0.122986209,1.48795475,22.4,19.725,34.25,7.675,6,1,4,7,no
6555,0.581349581,0.362703333,1.14258175,28.25,28.925,73,13.025,5,0,4.75,7,no
6599,0.139572928,0.392681436,1.53762475,23.6,29.975,13.75,6.75,1,0,2.75,7,no
6601,0.350845717,0.154028792,1.054639,20.6,28.1,27.5,7.6,10,0,4.5,7,no
6619,0.306859173,0.142850647,0.9183185,27,24.425,37,8.85,5,0,6.5,7,no
6644,0,0.028105695,0.808181925,5.55,3.725,2.5,1.175,9,0,1.5,7,no
6654,0.073464574,0.11040334,1.8028445,7.75,18.85,16.25,4.275,1,1,1.25,7,no
6744,0.136836801,0.105559774,1.56811975,13.2,17.9,17.25,4.85,7,0,3.25,7,no
6764,0.726637652,0.136073453,0.733588175,32.8,27,63.75,12.35,8,1,7,7,no
6925,0.467240367,0.220910091,0.745779425,30,32.775,37.25,10.025,10,1,7.75,7,no
6934,0.154286896,0.307634753,1.39901075,39.05,36.35,41.5,11.7,4,1,8,7,no
6975,0.198280086,0.293211505,0.9556995,20,59.975,30.75,11.075,9,1,3.25,7,no
6982,0.044159632,0.053001252,1.364817,18,14.475,9,4.15,10,0,1.75,7,no
7003,0.08505209,0.040048323,2.45784425,9.5,13.875,23.75,4.725,10,1,2.5,7,no
7066,0.00455809,0.014974711,1.2130325,5.75,5.95,0.25,1.2,2,1,1.25,7,no
7092,0.207472969,0.262812182,0.9556995,30.4,34.925,35.25,10.075,6,0,5.25,7,no
7153,0.014134528,0.131909564,0.531959,0.75,4.5,2.25,0.75,5,1,0.75,7,no
7193,0,0.273297984,1.28405775,13.55,13.525,1.5,2.85,2,0,3,7,no
7371,0.029973397,0.039334618,1.634942,20,8.1,4,3.2,9,0,6,7,no
7378,0.443073494,0.231111504,1.05959,16.1,12.875,31.75,6.05,2,0,4.5,7,no
7459,0.099352914,0.012139882,0.9612515,5.05,10.3,9.25,2.4,2,1,2,7,no
7489,0.240526974,0.384820472,1.1261695,30.65,43.125,23.5,9.75,7,0,5.75,7,no
7587,0.037661614,0.042608986,1.8407835,20.15,12.975,12.75,4.6,2,1,2,7,no
7664,0.141691506,0,1.6059495,14.05,0.975,15.75,3.1,7,1,3.25,7,no
7701,0.012054011,0.101065798,1.920892,8.65,10.125,5.5,2.425,9,1,2,7,no
7712,0.157748512,0.096842592,2.6373085,6,9.4,9.75,2.525,6,0,2,7,no
7733,0.66305167,0.461809769,0.5982755,38.9,27.875,67.75,13.45,9,1,9.5,7,no
7764,0.278257913,0.276086316,1.6793925,21.2,25.7,36.5,8.2,1,1,4,7,no
7784,0.213603219,0.097734079,1.40581825,33.6,14.725,8,5.65,8,0,6,7,no
7844,0.035336941,0.096673645,1.19447,10.75,32.075,5,4.8,1,0,2.5,7,no
7848,0.438911399,0.160935469,1.4648785,29.05,23.475,37.25,8.975,9,1,5.25,7,no
7918,0.079825413,0.273801081,1.02974475,29.6,21.175,16,6.7,1,0,5.5,7,no
7944,0.035828466,0.051534139,1.49416325,3.9,6.45,7.75,1.825,2,1,2.5,7,no
7970,0.027336083,0.020804556,1.96099075,8.9,4.025,4.75,1.75,5,1,1.25,7,no
8007,0.912225008,0.542811174,0.8491585,45.55,29.675,71,14.625,3,1,10,7,no
8071,0,0.100221196,0.9897485,20.8,20.725,0.5,4.2,5,0,2.25,7,no
8120,0.545818076,0.021442678,2.0427925,12.05,5.075,36.25,5.325,6,0,4.75,7,no
8179,0.236104861,0.022605466,1.44944775,8.75,7.15,43.75,5.975,2,0,2.25,7,no
8274,0.312831312,0.016536627,1.33277525,15.85,7,50,7.275,10,1,3.5,7,no
8379,0.039380726,0.192941792,1.06267325,18.8,28.2,12.5,5.975,2,0,2.75,7,no
8415,0,0,2.1052125,8.9,0.775,1.5,1.125,9,1,1,7,no
8475,0.357138969,0.266598519,0.86784075,18.95,29.6,38.5,8.725,3,1,3.5,7,no
8545,0.163594006,0.028938398,0.73896375,9.6,9.7,10,2.9,10,1,3.75,7,no
8551,0.099376739,0.133542357,1.1947955,31.05,8.875,16.75,5.675,2,0,7,7,no
8576,0.129479177,0.014005153,1.37441575,6.55,10.25,16.75,3.375,9,1,2.75,7,no
8628,0.503463838,0.166029396,0.74136625,16.35,19.075,32.25,6.75,5,1,3,7,no
8630,0.006071052,0.052989693,1.78791325,9.55,17.3,2.5,2.975,1,0,1.5,7,no
8679,0.094653514,0.347136637,1.84799775,10.85,13.975,16.75,4.175,5,0,2.5,7,no
8714,0.106596298,0.147905943,1.48395975,14.7,17.975,19.5,5.225,3,1,3,7,no
8762,0.060888402,0.043017419,1.2054665,7.5,16.15,13.75,3.725,9,1,1.75,7,no
8793,0.003736717,0.414197296,1.2054665,18.2,20.025,4.25,4.25,9,1,3.25,7,no
8860,0.007847234,0,1.924756,5.75,3.125,1,1,5,0,1,7,no
8898,0.027296049,0.007357507,2.75410725,8.2,3.425,3.75,1.55,6,0,1.5,7,no
8942,0.418380253,0.103677072,2.133885,25.7,11.45,31.25,6.85,2,0,5.25,7,no
8980,0.065056282,0.106240875,2.177644,4.2,7.8,11,2.3,6,0,1.75,7,no
8997,0.139566073,0,1.262193,12.6,1.35,6.75,2.05,10,0,3,7,no
9093,0.18540225,0.129800377,1.13286475,19.9,19.9,26.75,6.675,3,0,4.25,7,no
9118,0.487575248,0.181427471,1.2178015,36.75,27.875,53,11.8,7,1,7.75,7,no
9202,0.030544692,0.02880979,1.261557725,4.15,5.075,6,1.525,9,1,1.25,7,no
9264,0.03018947,0.112421464,1.1773385,15.05,20.725,10.5,4.625,3,1,3.5,7,no
9273,0.740456078,0.377906092,1.3571065,54.45,45.175,75,17.45,6,0,10.25,7,no
9383,0.023774797,0.032765008,1.07373025,10.4,10.275,10.75,3.15,9,0,1.75,7,no
9508,0.293289723,0.176386122,1.42723125,27.2,32.85,29.75,9,7,0,5.5,7,no
9758,0.035188189,0.064067422,1.61746175,17.5,17.225,7.75,4.225,4,1,1.5,7,no
9760,0.0288994,0.069845295,1.243357,18.7,18.9,8.25,4.6,9,0,2.25,7,no
9766,0.143727239,0.031013623,1.25461525,3.05,5.025,12.5,2.075,8,0,1.25,7,no
9854,0.227023786,0.256678945,1.05528925,29.7,26.7,16.25,7.275,7,1,5.25,7,no
9875,0.336680204,0.006527787,0.70702325,12.9,5.925,35.75,5.45,1,1,4.5,7,no
9881,0.023887591,0,1.23901525,7.4,1.15,2.25,1.075,6,0,2.25,7,no
9899,0.664951036,0.048109244,1.471557,32.45,17.8,33.25,8.35,7,1,7.75,7,no
9971,0.335634321,0.159013227,1.1114535,16.6,29.15,11.25,5.7,7,1,4,7,no
10056,0.141229489,0.279089089,0.60689855,25.7,25.15,36,8.7,4,1,5.5,7,no
10102,0.039453168,0.047439138,1.32241375,15.85,12.6,16.25,4.5,10,1,3,7,no
10103,0.441050873,0.163836542,1.48696325,20.05,19.75,34.25,7.4,8,0,4,7,no
10122,0.174138794,0.01406221,2.32713725,3.65,7.725,26.75,3.825,8,1,1.75,7,no
10160,0.834756233,0.198327422,0.44407505,39.2,28.425,70.25,13.8,9,0,7.25,7,no
10188,0.32558652,0.288085955,0.44407505,29.75,26.15,40.25,9.625,10,0,6,7,no
10226,0.030789235,0.318930725,0.79657475,12.1,23.7,14.75,5.075,10,1,2.5,7,no
10242,0.206229067,0.568425048,0.6854193,24.85,63.6,37.75,12.6,10,0,4.25,7,no
10313,0.61265276,0.588627968,0.416328,37.55,54.4,46.75,13.875,4,1,7,7,no
10341,0.026139217,0.067462057,1.34480125,5.5,8.45,13,2.7,1,1,2,7,no
10367,0.201615836,0.180260047,1.27631875,14.65,24.025,31.75,7.05,10,1,2.75,7,no
10435,0.152615098,0.01406221,2.3852585,13.35,7.725,23.25,4.425,8,1,3.25,7,no
10511,0.088214327,0.025793967,1.293775,17.45,8,9.75,3.5,9,1,1.5,7,no
10568,0.057593231,0.058065541,1.0887965,5.55,21.8,13.25,4.075,8,0,1.25,7,no
10577,0.096530404,0.037381245,1.37941225,15.5,18.275,10,4.4,2,1,3,7,no
10616,0.073262081,0.054564794,1.6654915,14.3,28.175,9.5,5.2,4,1,2.75,7,no
10693,0.497085162,0.416921149,0.8026945,29.4,35.8,39.25,10.45,6,1,7,7,no
10698,0.062781307,0.241361409,1.45821225,19.95,25.4,15,6.05,10,0,3.25,7,no
10708,0.479656041,0.153967774,0.84167675,21.8,22.725,47,9.175,10,1,5.5,7,no
10798,0.635887943,0.115881102,1.43234425,28.7,16.675,43.5,8.9,8,0,6.5,7,no
10880,0.055819129,0.041812032,0.674083875,12.75,11.7,19.25,4.4,7,0,3.75,7,no
10917,0.035316722,0.15648099,1.4381435,14.45,13.1,17,4.45,10,0,3,7,no
10973,0.26980304,0.143899232,1.5859675,17.3,5.15,21.75,4.425,3,1,3.5,7,no
11008,0.010813549,0.133340475,1.49328275,25.7,11.55,1,3.825,2,0,3,7,no
11154,0.047313147,0.115024194,2.437265,15.7,16.825,3.75,3.65,10,0,2,7,no
11207,0.020952191,0,1.7256,2,4.2,3,0.9,5,1,1,7,no
11296,0.007329792,0.162637128,1.42566975,3.25,5.8,3,1.225,2,0,1.5,7,no
11329,0.073367198,0.030837528,1.81726675,12.5,11.65,20.5,4.475,2,1,2.5,7,no
11361,0.017622741,0.024235085,1.152133,7.9,9.95,8.5,2.65,3,1,1.5,7,no
11385,0.160217294,0.826447681,0.97484625,20.2,28.55,13,6.175,10,1,5,7,no
11390,0.365340257,0.125796823,1.19316525,14.35,13.525,52,7.9,5,1,3.5,7,no
11470,0.271570879,0.145120889,1.0179645,20.15,17.35,33.25,7.075,2,1,4.5,7,no
11537,0.020502354,0.062924369,1.5972025,14.15,15.475,8,3.775,10,1,2.75,7,no
11568,0.058651397,0.06179207,2.28590225,7.35,13.75,14.75,3.55,8,0,2.75,7,no
11596,0.028934892,0.00772195,2.28590225,5.35,6.25,9.25,2.075,8,0,1.5,7,no
11691,0.176262058,0.131602919,0.87728725,20.8,14.95,37.5,7.35,9,1,5,7,no
11694,0.373746186,0.13166629,1.746055,25.35,23,35.5,8.4,6,0,5,7,no
11706,0.54608684,0.127039721,1.2223605,18,9.775,72.75,9.95,10,0,4.5,7,no
11719,0.578215912,0.338766916,2.3461275,52.1,31.675,38.5,12.225,7,0,10.5,7,no
11758,0.545440987,0.042651285,1.186968,21.1,12.175,59.75,9.325,10,0,5,7,no
11768,0.146295262,0.095794436,1.62499,9.45,22.925,22,5.45,10,1,2.75,7,no
11804,0.016838422,0.187571753,0.74459375,5.2,17.75,7.25,3.05,10,0,1.75,7,no
11867,0,0,1.8433,0,0.8,2,0.3,3,0,1,7,no
11868,0.411558796,0.072568089,1.4134945,21.15,17.275,23.75,6.175,4,0,5,7,no
11898,0.314119358,0.329418747,2.118525,28.7,42.1,23.25,9.4,8,1,6,7,no
11900,0.043160129,0.053860512,2.09091,9.95,15.375,14.25,3.975,7,1,1.5,7,no
11916,0.075467356,0.059040919,1.67212925,10.8,21.175,20.5,5.25,1,0,1.75,7,no
11944,0.107563306,0.116625771,0.92770425,9.2,29.45,19.5,5.825,3,0,1.25,7,no
48,0.099064566,0.128863685,0.8476875,11.8,20.25,13.5,4.55,1,1,3,8,return
56,0.168551475,0.770328522,0.327957,35.2,82.1,66,18.3,3,0,2,8,return
88,0.090329885,0.05455745,1.40958,0.4,15.95,13.5,3,10,0,2.5,8,return
98,0.356246471,0.211115543,1.073436,21.86666667,26.5,22.66666667,7.1,2,0,4.666666667,8,return
207,0.076727496,0.015952986,2.0423,6.85,5.875,24.5,3.75,6,1,2,8,return
226,0.400140133,0.063380501,0.925092875,34.95,16.6,45.5,9.725,5,1,8.25,8,return
227,0.032823525,0.07949369,1.39938875,11.35,23.45,10.25,4.525,1,1,1.75,8,return
256,0.023471907,0.047608533,1.8999075,11.35,16.325,11.25,3.9,3,1,2.75,8,return
299,0.023506346,0.03340252,1.78519675,3.5,11.725,3,1.825,2,0,1.25,8,return
371,0.073114814,0.045167085,1.5620825,17.4,13.65,14,4.525,3,0,4.75,8,return
488,0.03212607,0.0467084,1.109691333,8.933333333,6.466666667,10,2.566666667,9,1,2.666666667,8,return
560,0.244172165,0.229973685,0.91230225,21.45,49.775,25.5,9.675,5,0,5.25,8,return
572,0.145705263,0.150528744,0.91230225,15.1,24.325,42,8.15,5,0,4,8,return
690,0.3063318,0.03625641,1.40998975,11.65,12.95,24.75,4.95,4,1,3.5,8,return
715,0.03053984,0.189541357,2.1016975,12,27.7,13.5,5.325,6,0,2.5,8,return
733,0.107512885,0.139648224,1.210211,27.65,19.125,15,6.175,8,1,6,8,return
772,0.116666676,0.152548416,0.677021,9.2,18.475,19,4.675,6,0,2,8,return
814,0.523582667,0.235483104,0.58628375,24,36.75,31,9.2,1,0,5.25,8,return
816,0.070084242,0.265594761,0.33544675,7.65,31.575,18.5,5.75,9,1,2.25,8,return
825,0.062190825,0.182207931,1.14794875,14.35,20.55,17.5,5.25,5,0,4,8,return
866,0.101672886,0.201642132,1.1596755,17.75,52.525,23,9.325,2,0,3.25,8,return
931,0.246300533,0.039715698,1.176828,22.75,18.525,30.25,7.15,7,0,4.25,8,return
953,0.165729162,0.334377509,1.14036475,19.9,38.3,15.5,7.375,1,1,3.75,8,return
980,0.71528478,0.248765422,1.021257,33.4,23.475,43.5,10.025,2,1,6.5,8,return
1048,0.3195929,0.050076226,0.5088875,23.7,14.75,40.5,7.875,10,1,3.25,8,return
1126,0.428346709,0.095588769,0.44394275,27.9,25.05,37,8.95,8,1,7.25,8,return
1194,0.015496898,0.038462673,1.3860535,17.7,10.275,5.25,3.325,2,1,3.5,8,return
1200,0.025385004,0.037346445,0.801329,14.4,15.15,9,3.85,1,1,3,8,return
1203,0.112006817,0.114236608,0.6433795,12.75,23.725,32,6.7,4,1,3.25,8,return
1213,0.037246561,0.017400965,0.899861,17.35,4.9,11.75,3.4,2,1,2.5,8,return
1258,0.104299977,0.181367219,1.64789325,22.85,47.825,11.75,8.275,1,1,4.25,8,return
1281,0.019078783,0.014571582,1.49611,7.65,10.7,18.25,3.7,2,1,1.5,8,return
1330,0.247584669,0.105048267,0.63951275,20.8,35.125,26.25,8.225,5,1,4,8,return
1334,0.296402819,0.281516199,1.1964585,26.5,22.525,48.5,9.775,4,0,5,8,return
1338,0.12304175,0.252698146,1.226704,23.95,37.975,22.25,8.425,10,1,5.25,8,return
1386,0.279413834,0.149976025,1.17399925,26.1,22.75,25,7.4,6,1,6.25,8,return
1390,0.0120931,0.159897386,1.21676925,9.25,13.1,12,3.4,4,1,2.5,8,return
1411,0.034535177,0.170837443,1.4754515,14.35,13.675,7.5,3.45,8,1,3.25,8,return
1439,0.025087734,0.002665754,1.528759,4.4,5.075,6.25,1.55,2,1,1.75,8,return
1456,0.170053279,0.083436539,1.06909225,23.85,15.75,11.5,5.1,5,1,4.5,8,return
1463,0.286014851,0.143236328,0.92976175,12.7,12.175,35,5.925,10,1,4.25,8,return
1471,0.536501039,0.316916198,0.7881905,30.8,34.625,41,10.625,9,1,6.75,8,return
1629,0.339746297,0.365991674,1.00243925,21.7,36.225,27.25,8.525,4,1,3.5,8,return
1659,0.22516753,0.134160021,1.41960525,8.4,18.8,19.5,4.675,3,1,1.75,8,return
1771,0.323260956,0.244401209,1.851697,17.8,23.575,20.5,6.2,5,0,3.5,8,return
1779,0.072384413,0.056752505,1.31177225,19.95,14.55,7.75,4.225,7,1,4.5,8,return
1787,0.193980455,0.037903354,0.5747555,22.2,22.85,21.25,6.65,6,0,4,8,return
1819,0.193584045,0.010091368,1.96195725,20.8,4.125,12.25,3.7,6,1,2.25,8,return
1903,0.021483002,0,1.24524325,13.6,1.55,4.75,2,9,1,3.5,8,return
1941,0,0.136705756,1.72781425,7.2,11.95,2,2.125,7,1,1.5,8,return
1987,0.253388699,0.178006034,1.489162,30.65,28.575,25.5,8.5,2,1,7.25,8,return
2021,0.02927716,0.003809654,1.1106285,11.3,7.95,5.75,2.5,5,1,2.25,8,return
2062,0.29392611,0.639816483,0.68591325,30.9,30.35,45.75,10.7,3,1,6.5,8,return
2090,0.129905191,0.136106029,1.61769125,15.95,18.025,14.75,4.875,2,0,4.75,8,return
2106,0.054623662,0.23311213,1.1234315,10.25,33.2,20,6.325,6,0,2.5,8,return
2143,0.56673418,0.346050958,0.96228175,36.55,36.225,47.75,12.05,5,0,8,8,return
2158,0.186706848,0.106406925,1.1234315,8.2,21.5,38.25,6.8,6,0,3.75,8,return
2167,0.007757545,0.122696726,1.390866,7.2,11.55,1.75,2.05,7,0,2.5,8,return
2268,0.567198314,0.195590526,0.83034675,27.55,35.45,31.5,9.45,5,1,5,8,return
2278,0.095476183,0.200009309,0.720811,21.9,28.45,16.75,6.725,2,1,2.5,8,return
2309,0.033075767,0.206252228,1.41306625,12.4,23.45,5.5,4.1,4,0,2.5,8,return
2320,0.151136961,0.338307072,1.41306625,30.7,30.65,40.5,10.2,4,0,6.5,8,return
2385,0.138152375,0.467043338,0.54955225,27.4,40.975,23,9.15,2,0,6.75,8,return
2405,0.071669482,0.127921371,1.251038,18.75,15.85,14.75,4.95,8,1,2.75,8,return
2414,0.557013642,0.059160085,1.0692485,35.75,20.1,33,8.875,7,0,7.5,8,return
2415,0.043408599,0.159405187,1.454819,12.55,38.5,3.25,5.45,9,1,2,8,return
2438,0.555936653,0.276112249,0.79211325,25.6,23.8,45.5,9.5,7,0,4.75,8,return
2486,0.192372034,0.01236996,1.35253825,19.8,11.625,6.25,3.775,3,0,2.5,8,return
2552,0.11912928,0.271021251,1.21143275,38,30.475,19.25,8.775,4,1,7.5,8,return
2584,0.175837133,0.22176071,1.5489075,28.6,19.925,17.5,6.6,3,1,5.25,8,return
2595,0.91917105,0.392965646,0.570817,42.9,29.2,67,13.9,3,0,9,8,return
2666,0.202027347,0.323747352,1.20083275,20.05,45.6,41.25,10.7,5,0,3.25,8,return
2698,0.064158393,0.07854782,1.508665,26.3,11.925,10,4.825,7,0,5.25,8,return
2711,0.517817162,0.368489172,0.72381175,24.05,26.85,36,8.725,6,1,5.75,8,return
2729,0.200543141,0.020719234,0.50992,16.7,18.475,18.75,5.4,8,0,4,8,return
2879,0.135778719,0.208050263,1.233169,22.05,30.4,20.5,7.275,9,0,4.25,8,return
2880,0.741756201,0.157457158,1.00539525,20.7,32.15,42,9.475,8,1,4.75,8,return
2925,0.182644336,0.32332902,1.6218185,25.8,21.15,21.25,6.825,2,1,5,8,return
3042,0,0.01706464,0.609168,9.3,8.85,0,1.8,10,1,1.75,8,return
3052,0.219305156,0.21963712,0.925995,24.35,27.4,11,6.3,6,0,4.75,8,return
3128,0.208977877,0.117175456,0.6070735,20.1,13.9,23.25,5.75,8,1,4.5,8,return
3129,0.860979363,0.304032114,0.89832675,73,32.125,66,17.125,5,1,12.25,8,return
3147,0.203140955,0.139937695,0.9579795,25.65,26.725,29.5,8.2,5,1,6.25,8,return
3175,0.040053385,0.387117635,0.66962375,18.95,52.975,11.75,8.35,2,1,2.5,8,return
3197,0.419089659,0.295818249,1.8509725,45.45,18.875,31.5,9.575,4,1,8.5,8,return
3239,0.017377262,0.042108987,1.48801,9.55,11,15.75,3.625,6,1,1.75,8,return
3249,0.032452582,0.12769095,1.47089525,16.3,19.4,8.75,4.425,7,1,4,8,return
3334,0.059051719,0.141764171,1.5840165,7.3,30.225,6.25,4.4,5,1,4,8,return
3373,0.053552344,0.021589173,0.79546575,2.2,6,10.5,1.875,4,1,1.25,8,return
3382,0.825835355,0.098971136,1.14613775,39.7,16.25,58.75,11.475,3,0,7.25,8,return
3502,0.06826015,0.069106875,0.949256,6.1,21.2,10.5,3.775,4,0,2.5,8,return
3504,0.036723616,0.028465306,0.79790925,12.15,9.575,4.5,2.625,9,1,2.75,8,return
3602,0.013560591,0.01229195,2.06248975,7.6,10.975,5.5,2.4,7,1,1.75,8,return
3603,0.130505008,0.063904213,1.0784035,10,19.75,16.75,4.65,2,0,1.75,8,return
3640,0.159970826,0.130674282,1.26695225,7.2,18.15,15.5,4.1,1,1,1.75,8,return
3648,0.024517166,0.102193454,2.107257,22.85,23.425,6,5.25,8,0,3.5,8,return
3693,0.108856178,0.067892019,1.27357825,6.7,19.7,7.75,3.425,1,1,1.25,8,return
3703,0.358869895,0.058045002,0.588094,13.7,11.75,14,3.95,8,0,3.5,8,return
3730,0.413690835,0.101224053,1.5182125,35.8,26.225,65,12.675,6,1,6.75,8,return
3796,0.353281658,0.048730154,1.20361725,26.25,15.8,34.25,7.65,2,0,4.5,8,return
3844,0.735591538,0.31693143,0.90591225,33.7,30.925,66.75,13.125,2,1,6.75,8,return
3864,0.115205623,0.049383608,0.716739725,12.5,17.3,10.5,4.025,6,0,1.5,8,return
3909,0.539004541,0.080124954,1.556335,14.8,19.725,24.5,5.9,2,0,3.5,8,return
3922,0.014925515,0.175302595,0.66231325,14.25,20.85,5.5,4.05,8,1,2.75,8,return
3938,0.02532336,0.015862564,0.588094,26.2,10.925,7.5,4.45,1,1,4.25,8,return
3946,0.149620548,0.1932975,1.094471333,13.86666667,24.76666667,25.66666667,6.433333333,4,0,3,8,return
3968,0.725536121,0.476200156,0.66224325,45.1,24.775,60.5,13.025,1,1,9.5,8,return
4006,0.359714728,0.196192622,1.3776685,24.85,28.75,32,8.575,1,1,4.25,8,return
4019,0.58800029,0.475835614,0.66840225,25.15,39.45,65,12.975,3,1,5.25,8,return
4200,0.70055395,0.081065757,0.98745625,14.85,15.575,51.25,8.175,1,0,3.75,8,return
4201,0,0.248183981,0.5801215,6.75,17.575,4.5,2.875,6,0,1.5,8,return
4241,0.384187505,0.404348943,1.01833025,42,56.4,36.5,13.5,8,0,7.25,8,return
4266,0.403715239,0.066699795,1.4472475,13.15,14.2,34.75,6.225,7,1,1.75,8,return
4267,0.519337907,0.178482953,1.48375275,50.05,9.9,35.75,9.575,5,0,9,8,return
4273,0.168057803,0.160779914,2.046696,7.3,14.6,11.25,3.325,3,0,1.5,8,return
4290,0.141864607,0.080906719,1.4044195,12.25,25.225,23.5,6.125,5,1,2.75,8,return
4384,0.293879081,0.397870995,0.9948695,32.05,28.475,53,11.375,1,1,7,8,return
4405,0.235076868,0.059426476,1.170262,23.45,16.1,15,5.45,1,1,4.25,8,return
4428,0.168918341,0.05321772,0.74571625,6.1,11.125,24,4.1,9,1,2.5,8,return
4447,0.470634289,0.397870995,0.86899225,42.45,29.575,66,13.825,5,0,8.25,8,return
4455,0.589123569,0.123995855,1.45627525,48.9,8.275,51,10.8,4,0,9.25,8,return
4479,0.267293034,0.530405661,0.8995555,29.9,35.775,32.5,9.825,4,1,5.25,8,return
4493,0.154082327,0.335868292,1.56525925,10,41.525,13.5,6.45,5,1,1.25,8,return
4535,0.017779427,0.030244553,1.13812125,11.55,8.95,5.25,2.55,10,1,2.25,8,return
