influence,creativity,threat,ict_index,was_home,xG,xA,xGC,Fixture,Form,total_points
8.8,9.7,0,1.9,FALSE,0,0,1.17467,7,1.5,2
28,14.3,26,6.8,TRUE,0.064242654,0.606280029,1.41642,9,1.25,5
17.4,52.7,0,7,TRUE,0,0.143912062,1.41642,9,4.25,1
12,52.8,8,7.3,TRUE,0.049082518,0.278856814,0.808339,1,5,3
0.2,3.9,3,0.7,FALSE,0.050923161,0,1.50533,3,1.5,5
7.2,9.8,2,1.9,TRUE,0,0,1.20507,1,4,2
3,15.1,1,1.9,TRUE,0.010739513,0.039992064,1.71709,8,2.75,2
28.2,50.8,6,8.5,TRUE,0,0.604802608,0.591192,9,3,6
6,32.3,23,6.1,FALSE,0.017845709,0.14983964,0.0970457,6,3.5,3
12.2,26.6,14,5.3,FALSE,0.070312545,0.152055934,0.360081,7,5.25,3
0,3.4,0,0.3,FALSE,0,0,4.14588,10,2.75,1
71.8,43.3,17,13.2,TRUE,0.081323519,0.96926862,0.591118,2,3,15
3.2,1.3,8,1.3,FALSE,0.052252825,0,1.56935,9,0.25,2
0.4,6.4,13,2,TRUE,0.061862111,0,0.321797,3,2.75,3
13,2.7,32,4.8,TRUE,0.128204957,0,1.54485,10,10.25,2
35.4,10.1,54,10,FALSE,0.548614502,0,1.39669,1,11,7
11.2,26.8,28,6.6,FALSE,0.114431672,0.147799969,2.19801,6,3.5,2
63.6,38.6,80,18.2,TRUE,0.996142626,0.631694734,0.0408165,3,4.75,11
2.6,4,18,2.5,TRUE,0.107182987,0,1.27359,6,1.5,2
9.2,21.7,2,3.3,FALSE,0,0.465786159,0.569111,4,3.25,3
56.8,9.9,24,9.1,TRUE,0.779564619,0,1.73813,6,0,10
26,61.8,9,9.7,FALSE,0.057577208,0.094471991,2.02004,7,0,2
9,21.8,6,3.7,FALSE,0,0.022534525,0.77426,2,4.25,2
9.6,29.5,19,5.8,FALSE,0.07489498,0.055307813,1.97143,4,1.25,2
11.8,14.2,31,5.7,TRUE,0.426378816,0.078996167,0.368393,3,2.75,3
79.6,35.2,81,19.6,TRUE,0.603299737,0.27129066,1.23251,1,3,14
26.4,27.2,56,11,FALSE,0.153799102,0.094576478,1.53635,6,2.25,5
8.4,10.7,20,3.9,FALSE,0.012678653,0,0.526329,9,5,2
45.8,34.4,50,13,TRUE,0.420157194,0.137717664,0.658049,8,3.25,9
5.4,14.9,42,6.2,FALSE,0.437419087,0.07902281,0.221381,3,1.5,2
8,4.8,23,3.6,FALSE,0.06093654,0,0.576336,10,3,2
1.8,18,15,3.5,TRUE,0.337842077,0.021160878,1.53294,5,1.5,1
7.6,25.6,0,3.3,TRUE,0,0.046663478,1.49717,8,1.75,1
7.4,4,7,1.8,TRUE,0.043680552,0,0.630423,5,3.75,3
0.6,4.5,2,0.7,FALSE,0,0,0.241879,7,8,3
4.4,4.6,4,1.3,FALSE,0,0,1.36558,6,2,2
3.4,32.6,5,4.1,FALSE,0.074221157,0.059310161,1.12483,8,0.75,1
76,57.9,49,18.3,FALSE,0.285792232,0.350148052,1.4996,2,1.75,13
5.6,26.3,12,4.4,TRUE,0.024490517,0.059670083,1.26735,9,3,3
14,4.8,0,1.9,TRUE,0,0,0.857152,1,0.75,2
15.8,5.3,0,2.1,TRUE,0,0,1.08752,5,1.75,3
22.8,36.4,38,9.7,FALSE,0.21088472,0.521751344,1.07904,1,1.5,5
20.6,17.3,37,7.5,TRUE,0.097088546,0.358754963,0.30354,2,2,3
14.2,2.6,2,1.9,FALSE,0,0,1.23321,9,1.5,2
4.8,29.3,10,4.4,TRUE,0.053459968,0.132923558,1.33735,8,4.5,2
6.6,6.3,33,4.6,TRUE,0.150910139,0,1.30723,5,0,3
37.8,12,24,7.4,TRUE,0.597356737,0.042221367,1.03212,10,4.25,9
3.4,2.5,0,0.6,FALSE,0,0,3.19004,10,7,1
2.2,12.4,4,1.9,TRUE,0,0.114179179,0.988321,9,4,1
21.8,40.8,14,7.7,FALSE,0.159630999,0.118841462,0.741615,2,2,2
16.8,25.1,35,7.7,TRUE,0.11400713,0.302232921,0.893889,5,2.75,2
14.6,17.9,17,5,FALSE,0.038912494,0,0.484859,4,3,2
7.8,32.9,2,4.3,TRUE,0,0.092552289,0.981321,5,5.75,2
37.6,5.2,44,8.7,TRUE,0.223310664,0,0.500726,2,0.25,8
2.4,1.6,0,0.4,FALSE,0,0,1.47937,5,1,2
51.4,68.3,38,15.8,TRUE,0.357973188,0.217554748,0.500726,2,2,11
5.2,5.9,2,1.3,TRUE,0,0,1.95473,5,1.5,2
4.4,27.8,28,6,FALSE,0.536873937,0.72019124,0.420293,8,1.5,1
19.8,20.2,47,8.7,FALSE,0.751020968,0.093091726,0.383495,1,0.5,2
25,18.9,4,4.8,FALSE,0,0.019879702,2.48209,10,5.75,5
6.8,19.4,17,4.3,TRUE,0.053878821,0.056911223,1.29544,2,3,2
49.6,62.7,25,13.7,TRUE,0.259009242,0.854572773,0.0645285,4,6.5,9
7.8,19.2,12,3.9,FALSE,0.017766384,0.019713508,3.28662,10,6.75,0
21.4,24.8,4,5,TRUE,0,0.115638025,1.8051,5,11.75,5
6.4,12.9,1,2,TRUE,0.024678504,0.074474409,0.68991,7,3,1
0.2,2.8,4,0.7,TRUE,0,0,1.8051,5,8.5,2
2.6,6.4,11,2,FALSE,0.060523689,0,1.15938,9,2.5,1
3,2.7,12,1.8,TRUE,0.050361615,0,0.797344,7,1,2
39,2.2,36,7.7,FALSE,0.878634393,0,1.72509,2,7.25,8
6,2.8,0,0.9,TRUE,0,0,0.584016,10,2.25,3
31.6,26.3,12,7,TRUE,0.124803789,0.708424032,1.41071,3,0,7
52.8,12.9,19,8.5,TRUE,0.50354445,0.335431606,1.17188,8,4.25,12
27.4,26.2,57,11.1,TRUE,0.12843363,0.512320876,0.959804,2,4.5,7
7.2,12.8,0,2,TRUE,0,0.023486417,1.4815,7,2.75,1
10.4,20.1,16,4.7,FALSE,0.076755412,0.414043814,1.28824,7,1,2
10,13.1,22,4.5,FALSE,0.621504903,0.102278732,2.315,8,5.5,2
7.8,14.1,0,2.2,TRUE,0,0.042691946,1.477,10,5.5,1
12.2,14.8,38,6.5,TRUE,0.171808511,0.277297884,1.35179,3,1.5,6
3.6,13.5,17,3.4,TRUE,0.089379482,0.021567577,0.740987,5,2,2
62.2,39.1,44,14.5,FALSE,0.446952701,0.201247409,0.629678,5,1.5,13
17.8,30,8,5.6,FALSE,0.038615465,0.305105925,0.424457,2,7.5,5
13.8,31.7,29,7.5,TRUE,0.142675728,0.130785927,0.650942,6,4,3
11,1.3,0,1.2,FALSE,0,0,0.697108,1,0,3
1,20.2,5,2.6,TRUE,0.055572398,0.060688678,2.6558,5,2.5,2
0,1.6,7,0.7,FALSE,0.072102286,0,1.20485,9,2,1
10.4,31.1,26,6.8,FALSE,0.03118505,0.145812303,1.88587,2,1.75,2
17.4,29.9,47,9.4,FALSE,0.161734655,0.048754022,1.88587,2,5,1
3.2,6.3,40,5,FALSE,0.256889999,0,0.492009,5,2.5,2
0.2,5.9,32,3.8,TRUE,0.148241192,0,0.11445,3,5,4
11.8,72.7,11,9.6,TRUE,0.348661363,0.199331209,0.505952,1,5,3
47.4,17.3,37,10.2,TRUE,0.074794494,0.235997066,1.1216,2,2,10
39.4,21.9,51,11.2,TRUE,0.516516685,0.085914657,0.132913,10,3.25,8
0,19.3,13,3.2,FALSE,0.141956255,0.020276001,1.24844,7,3,3
38.6,38.9,37,11.5,FALSE,0.41719991,0.073053703,1.03765,4,3.25,7
29.6,8.3,45,8.3,TRUE,1.432693362,0,0.286966,5,2,6
48.4,70.6,50,16.9,TRUE,0.320627511,0.697446108,1.74979,3,4.25,10
6.6,2.5,4,1.3,TRUE,0,0,2.40056,10,5,2
0.6,23.5,8,3.2,TRUE,0.46057865,0.046768207,1.32536,7,1.5,3
60,19.2,41,12,TRUE,0.431046933,0.092347637,0.182456,9,1,13
87,55.9,55,19.8,FALSE,0.342718571,0.160348013,1.56465,6,3.25,15
11.8,11.1,2,2.5,FALSE,0,0.049821556,2.56607,9,4.25,2
61.4,4.7,84,15,TRUE,2.082895756,0,0.789667,6,7,14
8.6,33.7,26,6.8,TRUE,0.303296059,0.068282276,1.47603,1,2.75,3
11.8,16.1,2,3,FALSE,0,0.024601743,0.288048,3,0,3
35.2,7.7,37,8,FALSE,1.160391331,0,0.288048,3,6.75,8
21.2,43.2,6,7,TRUE,0,0.740239501,0.138106,3,3,5
17,12.8,10,4,FALSE,0.13185966,0.43836692,2.33524,7,4.75,2
45.2,23.8,2,7.1,TRUE,0,0.402242333,0.496723,2,1.25,11
31.8,20.6,4,5.6,TRUE,0,0.127356946,1.86524,6,1,5
10,9.1,0,1.9,FALSE,0,0,0.948534,7,6,2
53.6,22.2,66,14.2,TRUE,0.354415655,0.377802789,0.941395,6,2.75,11
6.4,32.4,3,4.2,FALSE,0.02351962,0.095523737,1.18299,4,2.75,2
10.8,35,17,6.3,TRUE,0.086975336,0.03912358,0.386343,3,3,3
10,14.6,5,3,TRUE,0.016139582,0.035269976,2.82183,10,4,2
23.8,39.4,46,10.9,TRUE,0.309156954,0.531520247,1.22722,10,4.333333333,5
6.6,5.2,24,3.6,FALSE,0.408566654,0,0.788168,9,2.5,3
6.6,4.2,21,3.2,FALSE,0.05352037,0,1.02566,2,3.25,2
5.6,34.2,4,4.4,FALSE,0,0.129221007,0.688016,5,5.25,3
12.8,8.5,0,2.1,TRUE,0,0,1.6111,9,2.25,2
41.4,13.8,36,9.1,TRUE,0.169471547,0.022113429,2.55514,9,1.5,7
15.8,12.5,2,3,FALSE,0,0.042681001,1.00121,7,2.25,2
40.8,27.8,21,9,FALSE,0.44067806,0.043212153,1.55714,6,2.75,9
23.8,37.7,22,8.4,TRUE,0.028227532,1.456220627,1.71312,1,3.5,6
7,3.6,4,1.5,FALSE,0.109711744,0,1.80359,9,6.5,3
11,1.1,0,1.2,TRUE,0,0,2.00654,10,4,2
3.8,6,8,1.8,TRUE,0.068876363,0,0.530481,10,1.25,2
15.8,23.6,24,6.3,TRUE,0.17131409,0.02057304,0.443686,3,2.25,2
17.2,1.1,0,1.8,FALSE,0,0,2.23561,9,0.25,3
6.2,22,15,4.3,TRUE,0.039244626,0.073134772,0.969204,9,0.25,3
12.2,26.3,24,6.3,TRUE,0.068281375,0.089046374,0.683967,2,1.5,3
45.6,10.3,71,12.7,FALSE,0.85928154,0,1.4744,1,6.25,9
13.4,5.3,0,1.9,TRUE,0,0,0.243393,8,1.25,2
11.6,8,95,11.5,TRUE,0.774320543,0,0.473225,2,1,1
8.4,2.1,4,1.5,TRUE,0.049555823,0,2.60312,5,1.25,1
24.6,13.4,2,4,FALSE,0,0.063191108,2.73185,9,1,5
18.6,1,0,2,FALSE,0,0,1.57132,1,2.5,3
14.6,13.5,0,2.8,TRUE,0,0.008587074,2.63444,5,1,2
43,22,38,10.3,FALSE,1.214463353,0.453130364,0.782104,3,0.5,5
14.8,28.8,21,6.5,TRUE,0.042933632,0.151296645,0.848942,5,1.5,2
27.4,46.2,6,8,TRUE,0,0.150735587,0.720709,2,3,6
3.2,25.5,41,7,TRUE,0.631279886,0.20569329,1.4185,9,7,3
64.8,45.2,59,16.9,TRUE,1.098569036,0.343705416,1.16254,3,2.25,12
6,13.2,67,8.6,FALSE,1.397673249,0.085770711,1.71313,2,5.25,2
13.4,2.8,2,1.8,TRUE,0,0,0.672448,2,0.25,3
3.2,7.8,4,1.5,FALSE,0.050943129,0,1.00765,1,3,3
2,24.4,15,4.1,FALSE,0.16962412,0.104856275,0.613251,1,4.5,3
2.4,4.2,3,1,FALSE,0.059541043,0,0.613251,1,1.75,3
11.6,44.8,20,7.6,FALSE,0.06744159,0.155276582,1.31516,7,1.75,2
13.2,3.3,7,2.4,TRUE,0.021916544,0,1.90448,9,0.75,2
7.4,3.3,80,9.1,FALSE,0.852422953,0,1.31516,7,7,2
9.2,22.5,11,4.3,FALSE,0.035068952,0.031547479,0.766922,8,3.25,2
44,29.1,35,10.8,TRUE,0.206834793,0.12412183,1.52404,2,2,8
4.8,6.9,34,4.6,FALSE,0.205357313,0,1.32902,7,2.5,2
5.2,29.6,18,5.3,TRUE,0.060039524,0.396975696,0.103249,4,2,3
6.4,1.8,0,0.8,FALSE,0,0,1.43023,10,1.75,2
9.2,3,12,2.4,TRUE,0.066101849,0,0.219906,9,1.25,3
7,12.5,0,2,TRUE,0,0.046523351,1.21805,6,1,3
5,30.8,13,4.9,TRUE,0.110641219,0.231675729,0.22689,7,7.25,2
8,1.7,0,1,FALSE,0,0,3.26328,10,2.25,2
53.2,69.6,20,14.3,TRUE,0.797328234,0.407386035,1.00627,9,1,11
12.8,57.8,9,8,TRUE,0.023720672,0.691542447,0.815375,2,2.5,2
9.2,4.7,0,1.4,TRUE,0,0,1.52044,2,1.5,2
9.2,18.8,46,7.4,FALSE,0.192668706,0.109661564,0.701764,9,4.25,3
22,30.2,40,9.2,TRUE,0.128774554,0.075487651,2.43683,7,2.25,2
10.4,12.5,10,3.3,FALSE,0.01715423,0.041207369,1.52229,5,1.25,2
11,2.1,0,1.3,TRUE,0,0,1.98438,10,4.25,1
10.8,30.8,0,4.2,FALSE,0,0.052182771,1.52229,5,3.75,2
17.4,39.3,0,5.7,FALSE,0,0.250437707,0.602167,4,1.25,2
56.2,40.4,33,13,TRUE,0.089069508,0.116841473,1.06134,3,0.5,9
13.4,0.8,0,1.4,FALSE,0,0,1.23419,8,5,2
7.2,15.4,25,4.8,TRUE,0.092404425,0.023455286,1.92378,8,1.75,3
3.8,3.8,39,4.7,TRUE,0.451816261,0,0.872643,2,5.5,2
6.8,2.2,7,1.6,TRUE,0.024100775,0,0.558508,2,2,3
4.6,20.4,50,7.5,TRUE,0.085581027,0.097619563,0.327957,3,0,2
20.2,12,6,3.8,FALSE,0,0.670396686,3.3955,3,4.5,5
95,18.6,64,17.8,FALSE,0.947899878,0.529783905,0.161583,1,2,19
13,17.2,7,3.7,FALSE,0.10419371,0.064298525,2.53996,8,1.25,3
1.6,2.5,2,0.6,TRUE,0,0,1.64905,8,3.25,2
7.2,13,62,8.2,TRUE,0.266864032,0.020540742,1.12391,10,3.25,5
1.4,7.8,10,1.9,TRUE,0.043981869,0,0.466403,2,6,3
7.8,15.8,3,2.7,TRUE,0.024053792,0.090827957,0.466403,2,1.5,3
11.8,18.4,36,6.6,FALSE,0.345473528,0.0458626,2.38009,9,4,1
11,3,7,2.1,FALSE,0.01769544,0,0.952053,4,1.25,2
16.2,6.2,16,3.8,TRUE,0.034766037,0,1.39142,1,0.25,2
13.4,2.7,8,2.4,TRUE,0.018934479,0,0.7012,1,5.5,3
36,1.8,22,6,TRUE,0.776300013,0,0.44226,8,2.25,9
9.4,18.3,2,3,TRUE,0,0.060252611,1.21741,4,2.25,2
13.4,19.5,8,4.1,FALSE,0.0854754,0.03960304,1.4438,10,3.5,2
10.4,4.8,2,1.7,FALSE,0,0,2.15218,7,1,2
9.8,14.4,8,3.2,TRUE,0.029157618,0.013136914,2.97877,7,0.75,1
8.8,2.8,28,4,TRUE,0.08041773,0,1.28703,5,2,3
28.6,12.3,15,5.6,FALSE,0.006912739,0.469557047,1.50029,1,1.25,6
1.8,15.9,1,1.9,TRUE,0.188758761,0.100492291,0.895774,2,1.5,2
54.8,17.9,64,13.7,TRUE,1.091614962,0.059301846,0.501202,5,2,7
19.8,22.3,4,4.6,TRUE,0,0.434054703,2.65018,6,1.5,5
14.6,41.3,15,7.1,FALSE,0.033514306,0.135739565,0.606929,4,4.75,2
10.6,29.3,3,4.3,TRUE,0.044078171,0.114595242,0.558484,4,1,3
38,6,21,6.5,TRUE,0.438120157,0,1.36928,4,5.75,8
1.6,6.3,5,1.3,FALSE,0.018600501,0,0.506624,2,2,3
0.2,12.4,30,4.3,FALSE,0.25587222,0.031116698,1.71445,2,3.5,5
71.6,89.3,29,19,FALSE,0.308013707,1.109597802,0.810989,7,0.5,13
77,29.3,79,18.5,TRUE,0.957550883,0.124247357,0.404253,6,0.5,16
10.8,30.3,22,6.3,TRUE,0.050049245,0.286610842,0.663731,1,1.5,2
66,10.8,36,11.3,FALSE,0.673348486,0,1.26774,7,0.75,13
0,5.6,3,0.8,FALSE,0.039605755,0,1.7562,2,1.25,1
13.8,27.9,21,6.3,TRUE,0.34858641,0.032109253,1.50174,5,3,3
12.6,61.2,27,10.1,FALSE,0.476726532,0.289218009,0.922262,2,3,3
12.6,36.8,3,5.2,TRUE,0.016690226,0.21591571,0.198027,7,1,3
6.6,15.4,38,6,FALSE,0.138231397,0.092552528,0.650884,4,2.25,2
6.8,6.5,1,1.4,FALSE,0.017141785,0,0.673382,5,0.5,0
3.6,17.8,79,10,TRUE,0.686252713,0.33748287,0.451196,3,0.25,3
31.2,55.2,12,9.8,FALSE,0,0.218286365,2.40458,9,5.25,6
11.4,30.4,34,7.6,FALSE,0.155377313,0.067770511,0.199002,5,3,3
63.8,42.6,65,17.1,TRUE,0.653581023,0.380842209,0.977046,5,2.25,12
7.6,1.6,5,1.4,FALSE,0.042640738,0,1.32355,9,1.5,2
8.4,13.4,2,2.4,FALSE,0,0.114328966,3.10409,9,2.25,3
0,16.4,28,4,FALSE,0.246518791,0.138821095,0.219359,2,1,3
58,30.3,7,9.5,TRUE,0.021925936,0.480997533,0.578485,3,0.75,12
19.8,18.9,11,5,FALSE,0.054345075,0.288773447,1.36515,5,2,5
28,35.3,11,7.4,FALSE,0.027319286,0.513143957,2.07772,3,0,5
22.4,14.8,0,3.7,FALSE,0,0.583337188,1.0471,9,4,6
9.2,2.3,0,1.2,FALSE,0,0,2.13494,6,0.5,2
11,26.8,0,3.8,FALSE,0,0.039463185,1.61666,4,3.25,5
3.6,13.5,3,2,TRUE,0.024329288,0.029169664,2.73437,10,2,2
12.4,31.6,45,8.9,TRUE,0.379312694,0.425481498,0.564317,5,1.75,2
55.6,21.1,10,8.7,TRUE,0.083486624,0.159628361,0.440898,2,2.25,13
0,11.3,4,1.5,FALSE,0,0.019751322,1.20888,4,1.5,1
1.8,14.3,4,2,FALSE,0,0.043730035,2.22622,4,1.5,2
6.4,11.4,6,2.4,TRUE,0,0.127470151,2.87276,8,3.25,2
16.4,10.8,0,2.7,FALSE,0,0.021122973,2.57262,8,0,2
14.8,48.2,19,8.2,TRUE,0.030765176,0.159644604,1.1068,1,3,2
48,32.2,1,8.1,FALSE,0.021011796,0.357185751,0.769616,5,2.25,8
9.2,23.3,49,8.2,TRUE,0.246022046,0.083300829,1.33735,8,2.25,2
14.6,2.8,7,2.4,FALSE,0.022687614,0,0.791862,9,4.25,2
4.4,45.5,6,5.6,FALSE,0.036008067,0.167079672,0.8924,1,1.75,3
12.2,1.9,8,2.2,FALSE,0.059913032,0,3.28903,9,2.75,2
5.8,5.4,8,1.9,TRUE,0,0,1.24986,5,4.5,2
1,4.8,0,0.6,FALSE,0,0,0.138532,2,2,2
16.4,15.2,0,3.2,FALSE,0,0.035866283,0.428371,3,2,3
7.6,18.7,38,6.4,FALSE,0.228396341,0.10856615,1.55463,2,1,5
11.6,8.5,20,4,FALSE,0.065917596,0,0.120994,8,3,3
6.4,4.5,27,3.8,FALSE,0.033084244,0,3.7195,10,0.5,2
16.2,12.3,8,3.7,FALSE,0.014369051,0.068610311,1.33567,7,0.25,1
6.6,18.1,2,2.7,TRUE,0,0.029940922,2.65691,5,3.25,2
14.4,3.1,1,1.9,TRUE,0.015322899,0,2.17159,4,0.25,2
65.6,12.7,43,12.1,FALSE,0.280501276,0.056978635,0.654932,1,3.25,13
90.6,13.3,72,17.6,TRUE,0.828035235,0.325437486,0.153871,1,1.5,16
7.4,1.8,10,1.9,FALSE,0.021237945,0,1.29023,7,2,2
2.4,0.5,0,0.3,TRUE,0,0,3.73814,10,2.75,2
6.2,12.1,6,2.4,FALSE,0.065166697,0.072098643,2.97659,3,3.5,2
10,17,0,2.7,FALSE,0,0.01120314,2.34034,6,1.75,1
2.2,3,12,1.7,FALSE,0.071694598,0,0.376464,6,1.5,2
11,17.2,4,3.2,FALSE,0,0.100834884,1.2216,6,3,2
22.2,12.1,4,3.8,TRUE,0,0.080682844,0.770706,7,0.75,4
7.8,2.1,0,1,TRUE,0,0,1.17188,8,1.25,2
14.6,43,23,8.1,TRUE,0.055133328,0.156494364,1.56764,1,0.75,5
0,1.8,47,4.9,TRUE,0.179933116,0,1.58811,5,5.5,2
10.2,16,0,2.6,TRUE,0,0.059506238,2.04443,10,0.75,2
9.6,24.8,0,3.4,TRUE,0,0.125881672,1.7945,7,0.5,2
8.2,22,6,3.6,FALSE,0.137486324,0.053157743,0.51266,3,5,1
5,15.9,14,3.5,FALSE,0.116160147,0,2.15178,3,4,2
9.2,27.3,27,6.4,TRUE,0.052938003,0.382068336,0.983306,8,5.25,2
10.2,29.8,38,7.8,TRUE,0.122159362,0.029765958,1.08731,2,6.75,2
14,53.9,39,10.7,TRUE,0.19112362,0.4235439,0.50484,1,2.75,6
45.4,17.4,46,10.9,TRUE,0.580572009,0.404487669,0.303905,5,3.75,9
17.8,20.4,5,4.3,FALSE,0.032032207,0.508045971,1.14121,1,2.5,5
0.6,4.1,12,1.7,FALSE,0.159195602,0,0.809101,6,2.75,3
23.8,47.3,26,9.7,FALSE,0.244111702,0.735911548,1.11096,3,12.25,10
27.8,16.9,57,10.2,TRUE,0.9610008,0.118945718,0.0554802,3,11,4
26,78.3,49,15.3,TRUE,0.082805984,0.511914611,0.0411427,2,2.25,3
19.6,9.8,0,2.9,TRUE,0,0,0.334896,5,2,3
7,25.9,10,4.3,FALSE,0.0904378,0.079254806,1.72153,5,3,3
8.6,15.5,11,3.5,TRUE,0.046890758,0.027461054,0.860828,10,2.25,2
69.8,47.5,60,17.7,FALSE,0.250493169,0.255496711,0.881174,3,5,12
9.4,26.4,4,4,TRUE,0,0.20352684,1.18101,3,1.25,2
8.6,36.2,41,8.6,FALSE,0.17490384,0.035682309,0.281459,4,3.5,3
3.8,4,13,2.1,FALSE,0.201131433,0,3.87829,8,3.25,2
12.4,5.3,4,2.2,FALSE,0,0,0.59455,4,2.75,3
5.4,3.2,22,3.1,TRUE,0.098671086,0,0.378409,3,2,3
0.6,6.7,20,2.7,FALSE,0.039446991,0,0.429329,7,6.5,2
15.6,13.1,17,4.6,TRUE,0.051876005,0.096497878,2.58097,9,3.25,2
7.4,2.3,11,2.1,FALSE,0.04897232,0,0.930793,5,1.75,2
25.4,17.2,25,6.8,TRUE,0.15769425,0.119489595,1.74071,10,2.25,7
50.6,17.4,56,12.4,FALSE,0.854338706,0.403070837,1.487,3,0.75,13
41.6,33.3,29,10.4,TRUE,0.499185562,0.10386467,0.571301,1,3.25,8
71,6.3,33,11,FALSE,0.175247878,0,1.3875,1,1.25,14
3.2,17.2,4,2.4,FALSE,0,0.008421909,1.73642,9,6,2
2.8,0.8,2,0.6,FALSE,0,0,1.79848,10,3.75,2
6.8,19.7,26,5.3,TRUE,0.082283579,0.042102143,1.40594,1,3.5,3
12.2,42.8,1,5.6,FALSE,0.016946334,0.344159633,3.24988,10,1.5,2
14.6,2.7,6,2.3,TRUE,0.380201966,0,0.957777,8,2.25,2
7.6,0.7,0,0.8,FALSE,0,0,2.8299,10,2.5,2
21.2,44.5,8,7.4,TRUE,0.018076438,0.30789572,0.787747,3,3.25,2
26.6,75.3,52,15.4,TRUE,0.477146864,0.423956007,0.133934,1,0.5,3
10.8,14.3,8,3.3,FALSE,0.014471853,0.021177873,1.92171,6,1.25,2
26.2,53.4,2,8.2,TRUE,0.051405411,0.620064318,0.15103,1,3,6
4.6,3.1,22,3,FALSE,0.034415029,0,1.20482,2,0.75,2
35.2,3.8,23,6.2,TRUE,0.459335834,0,1.6298,9,0.75,9
56.8,17.9,25,10,TRUE,0.429381013,0.077812232,1.2712,5,2.75,9
13.4,1.3,0,1.5,TRUE,0,0,0.535279,3,0,3
0,14.3,17,3,FALSE,0.550946534,0.069795489,0.51376,3,1.75,1
8,4.1,7,1.9,FALSE,0.010351209,0,1.23577,3,0.75,2
0.4,2.3,9,1.2,TRUE,0.074282899,0,2.15201,9,1,2
3.4,3.4,2,0.9,TRUE,0,0,2.08883,5,2,2
6.2,2.7,4,1.3,FALSE,0,0,1.84804,9,3.75,2
15.6,11.8,3,3,TRUE,0.016254464,0.019865369,1.69553,10,1.5,2
14.6,16.5,2,3.3,FALSE,0,0.093700111,1.90747,7,0.75,2
12.6,10.6,31,5.4,FALSE,0.142778248,0,1.10584,8,7.75,3
3,5.7,7,1.6,TRUE,0.284320116,0,1.02045,2,3.75,2
46,16.7,33,9.6,TRUE,0.078005925,0.06981115,1.02045,2,3,10
14,11.8,19,4.5,TRUE,0.109840043,0.016164755,0.716298,5,2.75,3
15.6,0.6,0,1.6,FALSE,0,0,3.02926,5,1.25,2
8.8,2.8,6,1.8,TRUE,0,0,1.06035,3,2.5,2
8.4,39.1,0,4.8,FALSE,0,0.149865672,1.55974,7,1.75,2
9.6,47.3,24,8.1,TRUE,0.074153803,0.087081939,1.20903,9,0.75,2
22.6,38.5,24,8.5,FALSE,0.05818256,0.096501239,1.17592,5,3.5,2
10.6,5.8,18,3.4,FALSE,0.022192542,0,1.17592,5,1.25,2
4.6,5.1,22,3.2,TRUE,0.071291097,0,0.452331,6,2,2
22.8,19.2,50,9.2,TRUE,0.44802326,0.622525692,0.0631109,1,6.25,6
20,15.2,20,5.5,TRUE,0.036867034,0.147836819,1.03402,1,4.75,5
16.8,26.4,28,7.1,TRUE,0.296696961,0.140234023,0.440119,4,2,2
13.6,27.4,30,7.1,FALSE,0.1597054,0.45213455,1.95282,7,2.75,2
1.2,0.1,0,0.1,TRUE,0,0,1.26267,3,2.75,2
54.8,4.8,23,8.3,FALSE,0.073219411,0,3.15412,9,0,9
8.6,1.6,44,5.4,FALSE,0.122435704,0,0.648427,10,0.75,3
63,6.6,90,16,FALSE,0.905891538,0,0.567234,1,1.5,18
3.8,1.3,2,0.7,TRUE,0,0,1.3904,8,0.5,2
13,24.3,8,4.5,FALSE,0,0.06490019,0.730434,2,3.25,2
8.6,10.9,0,2,TRUE,0,0.042505294,2.12153,10,2.75,2
53.2,11,35,9.9,FALSE,0.611495435,0.082628429,1.71769,10,1.25,10
7.2,1.9,0,0.9,FALSE,0,0,0.533575,7,2.25,2
39,35.8,24,9.9,FALSE,0.114718445,0.444078118,0.247034,9,6,11
5.6,5.3,6,1.7,FALSE,0,0,2.50629,8,2.75,2
8.2,27.3,85,12.1,FALSE,0.676559865,0.126594767,2.59719,6,5.75,3
12.8,23.8,2,3.9,TRUE,0,0.063685544,2.06038,3,3.5,3
12.6,52.1,26,9.1,TRUE,0.10875991,0.156303793,0.445604,5,0,2
2.8,14.3,1,1.8,TRUE,0.021659255,0.02904946,0.764357,7,2,3
9.4,13.6,15,3.8,FALSE,0.095261902,0.098750591,2.518,4,4.25,2
7,20.2,11,3.8,TRUE,0.056424271,0.058584988,1.58333,5,1.75,3
12.4,25.2,8,4.6,TRUE,0,0.129042283,0.477078,5,1.75,3
5.6,23.3,50,7.9,FALSE,0.161627203,0.117104605,0.464555,3,0.5,2
8.8,17.9,0,2.7,TRUE,0,0.567557752,1.12538,9,0,3
4.2,12.6,2,1.9,TRUE,0,0.090051539,0.789939,9,1.5,2
45.2,33.4,43,12.2,FALSE,0.171512112,0.381802768,1.09037,1,0.5,10
4.6,14.7,2,2.1,FALSE,0,0.492907196,1.64328,10,5,1
9.2,3.3,3,1.6,FALSE,0.04355631,0,2.16023,8,0.25,2
12.2,39.3,6,5.8,FALSE,0,0.108159617,1.67424,8,3.75,3
45.8,27.3,47,12,TRUE,0.209899426,0.037859235,1.54861,2,2.5,10
14.8,17.1,36,6.8,TRUE,0.301441014,0.60646522,0.62654,4,3,5
