position,influence,creativity,threat,ict_index,minutes,was_home,xG,xA,xGC,Fixture,Form,total_points
MID,55.6,21.1,10,8.7,81,TRUE,0.083486624,0.159628361,0.440898,2,2.25,13
MID,0,11.3,4,1.5,81,FALSE,0,0.019751322,1.20888,4,1.5,1
MID,1.8,14.3,4,2,81,FALSE,0,0.043730035,2.22622,4,1.5,2
MID,6.4,11.4,6,2.4,81,TRUE,0,0.127470151,2.87276,8,3.25,2
MID,16.4,10.8,0,2.7,81,FALSE,0,0.021122973,2.57262,8,0,2
MID,14.8,48.2,19,8.2,81,TRUE,0.030765176,0.159644604,1.1068,1,3,2
MID,48,32.2,1,8.1,81,FALSE,0.021011796,0.357185751,0.769616,5,2.25,8
MID,9.2,23.3,49,8.2,81,TRUE,0.246022046,0.083300829,1.33735,8,2.25,2
MID,14.6,2.8,7,2.4,81,FALSE,0.022687614,0,0.791862,9,4.25,2
MID,4.4,45.5,6,5.6,81,FALSE,0.036008067,0.167079672,0.8924,1,1.75,3
MID,12.2,1.9,8,2.2,81,FALSE,0.059913032,0,3.28903,9,2.75,2
MID,5.8,5.4,8,1.9,81,TRUE,0,0,1.24986,5,4.5,2
MID,1,4.8,0,0.6,81,FALSE,0,0,0.138532,2,2,2
MID,16.4,15.2,0,3.2,81,FALSE,0,0.035866283,0.428371,3,2,3
MID,7.6,18.7,38,6.4,81,FALSE,0.228396341,0.10856615,1.55463,2,1,5
MID,11.6,8.5,20,4,81,FALSE,0.065917596,0,0.120994,8,3,3
MID,6.4,4.5,27,3.8,81,FALSE,0.033084244,0,3.7195,10,0.5,2
MID,16.2,12.3,8,3.7,81,FALSE,0.014369051,0.068610311,1.33567,7,0.25,1
MID,6.6,18.1,2,2.7,81,TRUE,0,0.029940922,2.65691,5,3.25,2
MID,14.4,3.1,1,1.9,81,TRUE,0.015322899,0,2.17159,4,0.25,2
MID,65.6,12.7,43,12.1,81,FALSE,0.280501276,0.056978635,0.654932,1,3.25,13
MID,90.6,13.3,72,17.6,81,TRUE,0.828035235,0.325437486,0.153871,1,1.5,16
MID,7.4,1.8,10,1.9,81,FALSE,0.021237945,0,1.29023,7,2,2
MID,2.4,0.5,0,0.3,81,TRUE,0,0,3.73814,10,2.75,2
MID,6.2,12.1,6,2.4,81,FALSE,0.065166697,0.072098643,2.97659,3,3.5,2
MID,10,17,0,2.7,81,FALSE,0,0.01120314,2.34034,6,1.75,1
MID,2.2,3,12,1.7,81,FALSE,0.071694598,0,0.376464,6,1.5,2
MID,11,17.2,4,3.2,81,FALSE,0,0.100834884,1.2216,6,3,2
MID,22.2,12.1,4,3.8,81,TRUE,0,0.080682844,0.770706,7,0.75,4
MID,7.8,2.1,0,1,81,TRUE,0,0,1.17188,8,1.25,2
MID,14.6,43,23,8.1,81,TRUE,0.055133328,0.156494364,1.56764,1,0.75,5
MID,0,1.8,47,4.9,81,TRUE,0.179933116,0,1.58811,5,5.5,2
MID,10.2,16,0,2.6,81,TRUE,0,0.059506238,2.04443,10,0.75,2
MID,9.6,24.8,0,3.4,81,TRUE,0,0.125881672,1.7945,7,0.5,2
MID,8.2,22,6,3.6,80,FALSE,0.137486324,0.053157743,0.51266,3,5,1
MID,5,15.9,14,3.5,80,FALSE,0.116160147,0,2.15178,3,4,2
MID,9.2,27.3,27,6.4,80,TRUE,0.052938003,0.382068336,0.983306,8,5.25,2
MID,10.2,29.8,38,7.8,80,TRUE,0.122159362,0.029765958,1.08731,2,6.75,2
MID,14,53.9,39,10.7,80,TRUE,0.19112362,0.4235439,0.50484,1,2.75,6
MID,45.4,17.4,46,10.9,80,TRUE,0.580572009,0.404487669,0.303905,5,3.75,9
MID,17.8,20.4,5,4.3,80,FALSE,0.032032207,0.508045971,1.14121,1,2.5,5
MID,0.6,4.1,12,1.7,80,FALSE,0.159195602,0,0.809101,6,2.75,3
MID,23.8,47.3,26,9.7,80,FALSE,0.244111702,0.735911548,1.11096,3,12.25,10
MID,27.8,16.9,57,10.2,80,TRUE,0.9610008,0.118945718,0.0554802,3,11,4
MID,26,78.3,49,15.3,80,TRUE,0.082805984,0.511914611,0.0411427,2,2.25,3
MID,19.6,9.8,0,2.9,80,TRUE,0,0,0.334896,5,2,3
MID,7,25.9,10,4.3,80,FALSE,0.0904378,0.079254806,1.72153,5,3,3
MID,8.6,15.5,11,3.5,80,TRUE,0.046890758,0.027461054,0.860828,10,2.25,2
MID,69.8,47.5,60,17.7,80,FALSE,0.250493169,0.255496711,0.881174,3,5,12
MID,9.4,26.4,4,4,80,TRUE,0,0.20352684,1.18101,3,1.25,2
MID,8.6,36.2,41,8.6,80,FALSE,0.17490384,0.035682309,0.281459,4,3.5,3
MID,3.8,4,13,2.1,80,FALSE,0.201131433,0,3.87829,8,3.25,2
MID,12.4,5.3,4,2.2,80,FALSE,0,0,0.59455,4,2.75,3
MID,5.4,3.2,22,3.1,80,TRUE,0.098671086,0,0.378409,3,2,3
MID,0.6,6.7,20,2.7,80,FALSE,0.039446991,0,0.429329,7,6.5,2
MID,15.6,13.1,17,4.6,80,TRUE,0.051876005,0.096497878,2.58097,9,3.25,2
MID,7.4,2.3,11,2.1,80,FALSE,0.04897232,0,0.930793,5,1.75,2
MID,25.4,17.2,25,6.8,80,TRUE,0.15769425,0.119489595,1.74071,10,2.25,7
MID,50.6,17.4,56,12.4,80,FALSE,0.854338706,0.403070837,1.487,3,0.75,13
MID,41.6,33.3,29,10.4,80,TRUE,0.499185562,0.10386467,0.571301,1,3.25,8
MID,71,6.3,33,11,80,FALSE,0.175247878,0,1.3875,1,1.25,14
MID,3.2,17.2,4,2.4,80,FALSE,0,0.008421909,1.73642,9,6,2
MID,2.8,0.8,2,0.6,80,FALSE,0,0,1.79848,10,3.75,2
MID,6.8,19.7,26,5.3,80,TRUE,0.082283579,0.042102143,1.40594,1,3.5,3
MID,12.2,42.8,1,5.6,80,FALSE,0.016946334,0.344159633,3.24988,10,1.5,2
MID,14.6,2.7,6,2.3,80,TRUE,0.380201966,0,0.957777,8,2.25,2
MID,7.6,0.7,0,0.8,80,FALSE,0,0,2.8299,10,2.5,2
MID,21.2,44.5,8,7.4,80,TRUE,0.018076438,0.30789572,0.787747,3,3.25,2
MID,26.6,75.3,52,15.4,80,TRUE,0.477146864,0.423956007,0.133934,1,0.5,3
MID,10.8,14.3,8,3.3,80,FALSE,0.014471853,0.021177873,1.92171,6,1.25,2
MID,26.2,53.4,2,8.2,80,TRUE,0.051405411,0.620064318,0.15103,1,3,6
MID,4.6,3.1,22,3,80,FALSE,0.034415029,0,1.20482,2,0.75,2
MID,35.2,3.8,23,6.2,80,TRUE,0.459335834,0,1.6298,9,0.75,9
MID,56.8,17.9,25,10,80,TRUE,0.429381013,0.077812232,1.2712,5,2.75,9
MID,13.4,1.3,0,1.5,80,TRUE,0,0,0.535279,3,0,3
MID,0,14.3,17,3,80,FALSE,0.550946534,0.069795489,0.51376,3,1.75,1
MID,8,4.1,7,1.9,80,FALSE,0.010351209,0,1.23577,3,0.75,2
MID,0.4,2.3,9,1.2,80,TRUE,0.074282899,0,2.15201,9,1,2
MID,3.4,3.4,2,0.9,80,TRUE,0,0,2.08883,5,2,2
MID,6.2,2.7,4,1.3,80,FALSE,0,0,1.84804,9,3.75,2
MID,15.6,11.8,3,3,80,TRUE,0.016254464,0.019865369,1.69553,10,1.5,2
MID,14.6,16.5,2,3.3,80,FALSE,0,0.093700111,1.90747,7,0.75,2
MID,12.6,10.6,31,5.4,80,FALSE,0.142778248,0,1.10584,8,7.75,3
MID,3,5.7,7,1.6,80,TRUE,0.284320116,0,1.02045,2,3.75,2
MID,46,16.7,33,9.6,80,TRUE,0.078005925,0.06981115,1.02045,2,3,10
MID,14,11.8,19,4.5,80,TRUE,0.109840043,0.016164755,0.716298,5,2.75,3
MID,15.6,0.6,0,1.6,80,FALSE,0,0,3.02926,5,1.25,2
MID,8.8,2.8,6,1.8,80,TRUE,0,0,1.06035,3,2.5,2
MID,8.4,39.1,0,4.8,80,FALSE,0,0.149865672,1.55974,7,1.75,2
MID,9.6,47.3,24,8.1,80,TRUE,0.074153803,0.087081939,1.20903,9,0.75,2
MID,22.6,38.5,24,8.5,80,FALSE,0.05818256,0.096501239,1.17592,5,3.5,2
MID,10.6,5.8,18,3.4,80,FALSE,0.022192542,0,1.17592,5,1.25,2
MID,4.6,5.1,22,3.2,80,TRUE,0.071291097,0,0.452331,6,2,2
MID,22.8,19.2,50,9.2,80,TRUE,0.44802326,0.622525692,0.0631109,1,6.25,6
MID,20,15.2,20,5.5,80,TRUE,0.036867034,0.147836819,1.03402,1,4.75,5
MID,16.8,26.4,28,7.1,80,TRUE,0.296696961,0.140234023,0.440119,4,2,2
MID,13.6,27.4,30,7.1,80,FALSE,0.1597054,0.45213455,1.95282,7,2.75,2
MID,1.2,0.1,0,0.1,80,TRUE,0,0,1.26267,3,2.75,2
MID,54.8,4.8,23,8.3,80,FALSE,0.073219411,0,3.15412,9,0,9
MID,8.6,1.6,44,5.4,80,FALSE,0.122435704,0,0.648427,10,0.75,3
MID,63,6.6,90,16,80,FALSE,0.905891538,0,0.567234,1,1.5,18
MID,3.8,1.3,2,0.7,80,TRUE,0,0,1.3904,8,0.5,2
MID,13,24.3,8,4.5,80,FALSE,0,0.06490019,0.730434,2,3.25,2
MID,8.6,10.9,0,2,80,TRUE,0,0.042505294,2.12153,10,2.75,2
MID,53.2,11,35,9.9,80,FALSE,0.611495435,0.082628429,1.71769,10,1.25,10
MID,7.2,1.9,0,0.9,80,FALSE,0,0,0.533575,7,2.25,2
MID,39,35.8,24,9.9,80,FALSE,0.114718445,0.444078118,0.247034,9,6,11
MID,5.6,5.3,6,1.7,80,FALSE,0,0,2.50629,8,2.75,2
MID,8.2,27.3,85,12.1,80,FALSE,0.676559865,0.126594767,2.59719,6,5.75,3
MID,12.8,23.8,2,3.9,80,TRUE,0,0.063685544,2.06038,3,3.5,3
MID,12.6,52.1,26,9.1,79,TRUE,0.10875991,0.156303793,0.445604,5,0,2
MID,2.8,14.3,1,1.8,79,TRUE,0.021659255,0.02904946,0.764357,7,2,3
MID,9.4,13.6,15,3.8,79,FALSE,0.095261902,0.098750591,2.518,4,4.25,2
MID,7,20.2,11,3.8,79,TRUE,0.056424271,0.058584988,1.58333,5,1.75,3
MID,12.4,25.2,8,4.6,79,TRUE,0,0.129042283,0.477078,5,1.75,3
MID,5.6,23.3,50,7.9,79,FALSE,0.161627203,0.117104605,0.464555,3,0.5,2
MID,8.8,17.9,0,2.7,79,TRUE,0,0.567557752,1.12538,9,0,3
MID,4.2,12.6,2,1.9,79,TRUE,0,0.090051539,0.789939,9,1.5,2
MID,45.2,33.4,43,12.2,79,FALSE,0.171512112,0.381802768,1.09037,1,0.5,10
MID,4.6,14.7,2,2.1,79,FALSE,0,0.492907196,1.64328,10,5,1
MID,9.2,3.3,3,1.6,79,FALSE,0.04355631,0,2.16023,8,0.25,2
MID,12.2,39.3,6,5.8,79,FALSE,0,0.108159617,1.67424,8,3.75,3
MID,45.8,27.3,47,12,79,TRUE,0.209899426,0.037859235,1.54861,2,2.5,10
MID,14.8,17.1,36,6.8,79,TRUE,0.301441014,0.60646522,0.62654,4,3,5
MID,14.4,44.9,8,6.7,79,FALSE,0,0.546823025,1.22988,1,3,2
MID,30,21.3,41,9.2,79,TRUE,0.185344651,0.11629495,0.431402,2,3.5,6
MID,68.2,27.3,66,16.2,79,TRUE,0.648312688,0.122080557,0.563886,2,10,16
MID,13.8,32.3,10,5.6,79,TRUE,0.038855333,0.440318763,0.565072,3,3.5,2
MID,11,29.3,19,5.9,79,TRUE,0.161785394,0.153796986,1.7066,2,1,2
MID,9.4,13.4,7,3,79,FALSE,0.015588851,0.025006376,0.845327,1,1,2
MID,21.6,29.3,41,9.2,79,FALSE,0.207058012,0.410850644,1.65878,3,12.75,5
MID,0,13.5,14,2.8,79,TRUE,0.064166859,0.03552096,2.15281,10,4.25,2
MID,19.8,28.5,38,8.6,79,FALSE,0.7466079,0.196218178,1.13104,8,1.25,2
MID,2.8,12.6,27,4.2,79,FALSE,0.491304129,0.022640124,0.267008,3,0.75,2
MID,3,40.4,22,6.5,79,TRUE,0.041335423,0.324274302,1.47603,1,5.75,2
MID,6.4,16.3,18,4.1,79,FALSE,0.105482407,0.054039389,0.568215,7,6.25,3
MID,4.4,7.8,8,2,79,TRUE,0.069425128,0,1.30653,9,1,2
MID,9.4,35.6,24,6.9,79,TRUE,0.546184421,0.200070038,0.817997,10,6.75,3
MID,23.8,24.3,28,7.6,79,FALSE,0.260288745,0.563357234,3.00238,5,4.25,5
MID,9.6,13.9,0,2.4,79,TRUE,0,0.281426996,2.35575,9,1.25,1
MID,24.6,12.1,4,4.1,79,TRUE,0,0.205438614,1.25439,10,0,4
MID,0,12.2,1,1,79,FALSE,0.026621765,0.031442661,1.68868,7,3.75,-1
MID,25.4,24.6,14,6.4,79,FALSE,0.023901187,0.379882157,1.18301,5,4.25,6
MID,7.8,13.6,4,2.5,79,TRUE,0,0.043266237,1.54485,3,1,2
MID,17.2,73.6,4,9.5,79,TRUE,0,0.153676286,1.38551,5,3.5,2
MID,6.6,41.8,0,4.8,79,FALSE,0,0.20276624,0.762129,8,3.25,3
MID,10.8,39.4,0,5,79,TRUE,0,0.230144784,1.92902,9,0.75,1
MID,41.6,50.2,28,12,79,TRUE,0.472103119,0.44101578,0.14859,7,7.25,6
MID,5.6,5.7,23,3.4,79,TRUE,0.162547112,0,0.535616,2,6.5,3
MID,6,16.4,10,3.2,79,FALSE,0.065785483,0.021546956,1.81412,10,0.5,2
MID,12.8,38.6,11,6.2,79,TRUE,0.027466988,0.64139384,2.90359,8,1,1
MID,10.4,5.5,0,1.6,79,TRUE,0,0,1.43652,6,1.75,3
MID,3.2,10.1,11,2.4,79,TRUE,0.067731142,0,1.14952,7,6.75,2
MID,65.8,54.9,21,14.2,79,TRUE,0.086598426,1.475096583,0.932491,6,5.75,12
MID,17,16.4,0,3.3,79,FALSE,0,0.104117766,1.88741,9,1.75,5
MID,13.6,3.1,0,1.7,79,FALSE,0,0,1.55832,2,0.25,1
MID,28.6,32.1,0,6.1,79,FALSE,0,0.866997182,1.24414,5,2,6
MID,3.2,6.3,26,3.6,79,FALSE,0.232902944,0,0.764264,1,1,3
MID,13.4,15.8,10,3.9,79,TRUE,0,0.023663357,2.60922,10,0.75,2
MID,7.8,1.4,4,1.3,79,FALSE,0,0,0.946697,6,4.25,2
MID,24.8,35,21,8.1,79,TRUE,0.063405976,0.099099427,0.845211,9,3.5,5
MID,11.6,10.9,6,2.9,79,TRUE,0.102920189,0.049467992,0.845211,9,2,2
MID,12.6,7.2,26,4.6,79,FALSE,0.050432339,0,0.625978,9,7,2
MID,6.8,27.6,22,5.6,79,TRUE,0.508909822,0.064634249,1.74201,3,1.333333333,3
MID,10.4,17.2,24,5.2,79,FALSE,0.127479315,0.01899674,3.18716,8,2.5,2
MID,14,25.7,37,7.7,79,TRUE,0.114388257,0.057617128,1.53632,9,1.75,2
MID,15.4,0.7,2,1.8,79,FALSE,0,0,1.52723,8,0.5,1
MID,33.6,10.7,44,8.8,79,TRUE,0.966886342,0.066711031,2.3703,8,1.75,7
MID,7.4,3.3,10,2.1,79,FALSE,0.01911227,0,1.54245,8,0.5,2
MID,3.6,11.3,19,3.4,79,FALSE,0.074818894,0.128278404,1.08617,10,4.25,2
MID,10.2,18.4,4,3.3,79,FALSE,0.293925881,0.080722213,1.76461,7,0,2
MID,9.4,10.1,31,5.1,79,FALSE,0.05425242,0,1.22629,9,4.75,2
MID,7.6,21.4,91,12,79,TRUE,0.535119236,0.254418284,0.074542,8,2,2
MID,20,10.9,4,3.5,79,FALSE,0,0.294616789,2.23561,9,0.25,7
MID,31.8,30,41,10.3,79,FALSE,0.546627343,0.472314835,1.1335,9,0.25,5
MID,23.2,33.6,18,7.5,79,FALSE,0.126297891,0.695482373,2.35854,5,9,9
MID,26.6,34.8,45,10.6,79,FALSE,0.46834898,0.188146815,1.27044,5,1,5
MID,36,23.4,26,8.5,79,FALSE,0.882811785,0.082003005,1.27044,5,4.75,7
MID,27.4,28.4,4,6,79,FALSE,0,0.448129445,0.8924,1,3,6
MID,9,37.5,3,5,79,FALSE,0.046209522,0.118300855,1.86862,2,4,2
MID,48,38.1,100,18.6,79,TRUE,1.104371548,0.252007663,0.479488,4,8.5,8
MID,1,2.1,2,0.5,79,FALSE,0,0,1.37055,8,1,2
MID,10.4,1.8,7,1.9,79,TRUE,0.019473918,0,2.44389,10,2.75,2
MID,8.2,6.2,60,7.4,79,TRUE,0.625370681,0,0.199733,1,2.75,3
MID,15.6,46.9,17,8,79,FALSE,0.141218662,0.727166235,0.486548,6,5.25,3
MID,7.6,3.4,19,3,79,TRUE,0.091512874,0,0.542315,8,2,2
MID,1.6,13.9,2,1.8,79,FALSE,0,0.015598366,1.43602,6,1.5,2
MID,14,4.3,0,1.8,79,FALSE,0,0,2.39174,1,1.5,3
MID,0,1.6,2,0.1,79,FALSE,0.062860109,0,2.72236,2,1.5,2
MID,45.6,27.3,19,9.2,79,TRUE,0.098270781,0.1347913,0.806995,9,1.5,9
MID,1.6,4.8,2,0.8,79,FALSE,0,0,2.13777,10,6.5,2
MID,1.6,11.3,2,1.5,79,FALSE,0,0.038060069,0.940204,9,2,3
MID,6.2,4.8,27,3.8,79,FALSE,0.135540694,0,2.5042,9,3.5,2
MID,55,31.8,43,13,79,TRUE,0.249106809,0.106980294,0.294956,1,0.75,8
MID,8.4,2.8,10,2.1,79,TRUE,0.019844914,0,0.47235,2,0,3
MID,46.4,28.8,49,12.4,79,TRUE,0.916226804,0.310234636,1.52161,2,3.25,6
MID,17.2,17.7,2,3.7,79,FALSE,0,0.017707035,1.2882,4,0.5,2
MID,7.6,3.3,12,2.3,79,TRUE,0.025233593,0,2.65753,9,2,2
MID,43.6,2.3,34,8,79,FALSE,0.140952736,0,2.3646,3,2,9
MID,27.6,13.3,22,6.3,79,TRUE,0.114128791,0.412901819,0.974181,4,1.75,6
MID,3.6,5,3,1.2,79,FALSE,0.015893918,0,0.988534,4,7,2
MID,15,2.8,0,1.8,79,FALSE,0,0,0.988534,4,2.25,2
MID,8.4,14.8,0,2.3,79,FALSE,0,0.153225601,1.44281,3,0,2
MID,43,26.5,84,15.4,79,TRUE,1.282067418,0.111439221,1.17817,7,7.25,7
MID,62,33.6,56,15.2,79,TRUE,0.659670711,0.158932194,1.49992,8,11.25,13
MID,3.4,3.3,6,1.3,79,TRUE,0,0,1.59642,10,6,2
MID,10.8,38.3,9,5.8,79,TRUE,0.015292962,0.237289771,0.710778,7,3.25,3
MID,5.4,3.5,2,1.1,79,TRUE,0,0,1.68656,4,1.25,1
MID,3,4.2,8,1.5,79,TRUE,0.106983699,0,0.791673,3,0.25,3
MID,7.6,0.6,2,1,79,TRUE,0.06457606,0,1.82445,9,1,1
MID,12,2.8,36,5.1,79,TRUE,0.42279622,0,1.26872,5,2.5,2
MID,11,38.9,15,6.5,79,TRUE,0.206423342,0.141393974,0.390714,2,4,3
MID,2.6,8.1,13,2.4,79,FALSE,0.053161103,0,0.747166,7,2.75,3
MID,18.4,19.8,2,4,79,FALSE,0,0.415630162,1.92997,7,1.25,1
MID,4.4,15.8,10,3,79,FALSE,0,0.079733342,1.04664,6,5.5,1
MID,41.6,14,79,13.5,79,FALSE,1.074840426,0.078589506,1.17294,1,1.75,8
MID,11.6,10.7,0,2.2,79,TRUE,0,0,0.270757,6,2.25,3
MID,6.4,2.1,3,1.2,79,FALSE,0.063023806,0,1.10374,2,0.5,2
MID,9.6,20.2,8,3.8,79,TRUE,0.060203101,0.080493927,2.06741,8,2,2
MID,12.8,32.7,30,7.6,79,TRUE,0.517049313,0.50952208,0.510874,6,2,3
MID,14.2,29.3,6,5,79,FALSE,0,0.088682681,2.55216,6,1.75,2
MID,2.8,2.3,9,1.4,79,FALSE,0.04541013,0,0.98902,2,2,3
MID,13.6,10.7,9,3.3,79,TRUE,0.024705602,0.066722497,1.85229,7,4.5,2
MID,5.4,0.3,6,1.2,78,FALSE,0.086667284,0,2.0478,5,2.333333333,2
MID,8.8,27.7,7,4.4,78,TRUE,0.086213656,0.377719879,0.615174,7,4.25,3
MID,14,46.2,26,8.6,78,FALSE,0.065573968,0.217492461,0.488485,3,1.75,6
MID,15.6,31.3,4,5.1,78,FALSE,0,0.090045795,2.10053,10,1.75,2
MID,4.4,9.4,2,1.6,78,FALSE,0,0,1.36933,10,5.5,2
MID,0.8,0.5,5,0.6,78,TRUE,0.017317569,0,0.104476,7,3.25,3
MID,4.8,4.4,27,3.6,78,TRUE,0.128749788,0,0.589537,8,9.25,3
MID,4.6,12.5,5,2.2,78,FALSE,0.100968882,0.048930325,1.74555,3,2,2
MID,12.2,27.9,22,6.2,78,FALSE,0,0.128924325,1.0386,8,3,2
MID,7,0.6,4,1.2,78,FALSE,0,0,1.1542,7,6,2
MID,4.2,23.1,36,6.3,78,TRUE,0.154818609,0.182139218,0.388589,2,1.75,2
MID,6.4,9.5,10,2.6,78,TRUE,0.091971181,0,0.685982,6,4.75,3
MID,1.8,3.7,8,1.4,78,FALSE,0.01828119,0,1.0271,7,1,2
MID,17,21.2,42,8,78,FALSE,0.191354886,0.467972994,1.076,1,2.25,4
MID,4.2,29.8,10,4.4,78,TRUE,0.040209625,0.122909166,2.0544,1,3.75,2
MID,14.4,25.8,15,5.5,78,FALSE,0.035866018,0.082821779,0.692644,1,3.5,2
MID,3,28.9,5,3.7,78,TRUE,0.074592322,0.045009919,0.653058,1,3.5,2
MID,24,81.2,27,13.2,78,TRUE,0.178679019,0.766890645,0.965283,4,3.5,12
MID,8,2.2,0,1,78,TRUE,0,0,2.05148,9,3,2
MID,38.8,3,23,6.5,78,TRUE,0.484572291,0,0.443169,2,0.75,9
MID,4,13.4,4,2.1,78,FALSE,0,0.047294274,1.60322,3,3,3
MID,2.4,1.9,2,0.6,78,TRUE,0,0,0.947321,9,1.5,3
MID,56.4,23.6,50,13,78,TRUE,0.344423532,0.377978563,1.41538,8,6.5,12
MID,24.6,41.9,7,7.4,78,TRUE,0.049019516,0.393970728,1.99812,8,1.25,4
MID,13,27.3,1,4.1,78,FALSE,0.084823921,0.063080765,0.948534,7,5,2
MID,72,1.9,60,13.4,78,TRUE,1.287739396,0,1.27359,6,1.25,16
MID,8.8,12.8,3,2.5,78,TRUE,0.016208448,0.016139582,2.82183,10,2.25,2
MID,18,29.6,58,10.6,78,TRUE,0.267463893,0.053213578,0.950959,4,1,3
MID,1.6,19.8,18,3.9,78,TRUE,0.064437874,0.01634326,0.90461,8,2,2
MID,7.2,19.3,18,4.5,78,FALSE,0.087306552,0.014075566,1.0177,6,1.75,3
MID,6,1.4,2,0.9,78,TRUE,0,0,2.11655,9,1.25,1
MID,8,29.5,38,7.6,78,FALSE,0.151533157,0.078697182,2.90697,10,4.75,1
MID,9,14.7,10,3.4,78,FALSE,0.053160176,0.029064758,0.650884,4,3,2
MID,12.4,10.3,2,2.5,78,FALSE,0,0.042319022,2.71421,8,4.25,1
MID,16.8,3.9,43,6.4,78,FALSE,0.107553683,0,2.71421,8,3.25,5
MID,2.4,3.1,0,0.6,78,TRUE,0,0,0.917968,9,2.5,1
MID,91.4,27.4,77,19.6,78,FALSE,0.943444371,0.40382117,1.00121,7,7,21
MID,31.8,14.3,54,10,78,FALSE,0.673986018,0.025372451,1.27173,2,6.25,6
MID,0.8,3.8,8,1.3,78,TRUE,0.034220994,0,0.493212,2,1.25,3
MID,12.8,13,12,3.8,78,FALSE,0.021935729,0.022248177,1.05566,5,0.75,3
MID,11.2,42.4,3,5.7,78,FALSE,0.017956169,0.107024737,0.937902,1,0.25,2
MID,17.2,12.7,10,4,78,FALSE,0.016441094,0,1.24835,4,2.25,2
MID,2.4,12,14,2.8,78,TRUE,0.139181897,0.10009712,1.12475,10,2.75,2
MID,19,12.6,42,7.4,78,TRUE,1.041336417,0.073297024,1.74711,6,2.25,4
MID,0.2,4,13,1.7,78,FALSE,0.145043805,0,0.474869,8,6.75,3
MID,0,4.8,15,1.9,78,TRUE,0.016670184,0,3.45713,8,5.25,2
MID,6.2,13.3,10,3,78,FALSE,0.047275107,0.05610599,1.88895,6,5.75,1
MID,38.6,2.3,25,6.6,78,FALSE,0.146612972,0,1.90872,3,5.75,9
MID,8.2,0.2,8,1.6,78,FALSE,0.015909247,0,4.12341,10,1.5,2
MID,4.4,21,22,4.7,78,TRUE,0.094408788,0.027570551,0.608954,6,3.5,2
MID,12.2,0.9,0,1.3,78,FALSE,0,0,2.57376,9,1.75,2
MID,19.4,27.4,9,5.6,78,TRUE,0.03211787,0.104928933,0.600697,8,0.25,3
MID,12.2,1.9,0,1.4,78,FALSE,0,0,2.06986,5,2,2
MID,4.8,13.1,37,5.5,78,FALSE,0.567187607,0.067300968,0.87159,4,6.25,3
MID,37.8,37.4,27,10.2,78,FALSE,0.048480585,0.834892273,1.2003,3,0.25,7
MID,2.4,11.8,29,4.3,78,FALSE,0.413724095,0.038645536,2.14047,5,10.25,3
MID,7.2,21.8,52,8.1,78,FALSE,0.306726873,0.39310348,1.89345,2,1.75,2
MID,17.6,24.7,38,8,78,FALSE,0.147666097,0.13039811,1.92509,7,0.5,5
MID,11.2,14.1,3,2.8,78,FALSE,0.017440848,0.015682802,2.30579,9,1.666666667,2
MID,25.2,35,6,6.6,78,TRUE,0,1.16527307,0.801428,1,3.75,6
MID,11.4,39.6,3,5.4,78,FALSE,0.058760218,0.247865379,1.28752,8,6.25,2
MID,8.8,24.9,42,7.6,78,TRUE,0.122548059,0.152843922,0.712129,1,1.75,6
MID,6.6,14.8,2,2.3,78,FALSE,0,0.098043613,1.24109,7,2.75,2
MID,40.4,38.4,42,12.1,78,TRUE,0.157231286,0.179894969,1.79569,6,2,11
MID,12.6,12.8,12,3.7,78,FALSE,0.021561991,0.097349025,1.15532,5,3.25,2
MID,23.8,24.3,4,5.2,78,FALSE,0.070516124,0.280733973,0.661449,3,5.25,5
MID,21.6,18.2,2,4.2,78,FALSE,0,0.11557515,1.02306,4,4.75,3
MID,3.6,22.5,3,2.9,78,FALSE,0.029877644,0.116379544,2.6985,2,2.25,2
MID,37.6,14.8,20,7.2,78,TRUE,0.779340208,0.074619979,1.01388,8,1,8
MID,4.4,14.5,34,5.3,78,TRUE,0.562597513,0.025389684,1.52044,10,4.5,2
MID,10.6,5.8,0,1.6,78,TRUE,0,0,2.05436,9,0,6
MID,10.4,10.9,27,4.8,78,TRUE,0.054796897,0,0.568077,7,4.25,2
MID,23.6,12.8,61,9.7,78,TRUE,0.151690632,0.028877454,2.39985,1,1.5,3
MID,79.8,87.1,30,19.7,78,TRUE,0.125862092,1.127309084,0.0895892,3,5,14
MID,6,17.5,19,4.3,78,TRUE,0.086372115,0.106253535,0.681814,9,4.25,2
MID,56.4,15.5,67,13.9,78,FALSE,1.338436842,0.380032748,1.63079,8,5.25,12
MID,7.6,13.4,10,3.1,78,FALSE,0.060319651,0.013122963,0.348871,5,1.25,3
MID,69.6,17.9,46,13.4,78,TRUE,0.18445906,0.087040268,0.0303408,6,2,16
MID,31,22.8,2,5.6,78,TRUE,0,0.18562071,1.80384,8,0.75,6
MID,35.4,1.1,33,7,78,TRUE,0.656388164,0,0.819606,10,3,16
MID,37,13.4,21,7.1,78,FALSE,0.531145036,0.0378999,0.545069,1,1.75,11
MID,13.6,0.5,9,2.3,78,FALSE,0.017483402,0,0.545069,1,2,3
MID,37.2,16.7,30,8.4,78,FALSE,0.273970604,0.051574908,0.598873,2,7,7
MID,25.6,16.8,53,9.5,78,TRUE,0.255136728,0.07344795,2.38205,9,7,5
MID,13.4,24,17,5.4,78,TRUE,0.079359978,0.088808522,1.27062,9,0,2
