avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
0.082612037,0.275088629,0.8777525,28.15,26.8,14.5,6.925,7,1,7.25,6,no
0.025052264,0.019878425,0.8256225,18.65,2.725,9,3.025,5,1,3,6,no
0.003485018,0,1.07108,15,1.35,2.5,1.9,10,1,3.5,6,no
0,0.09445782,2.2108275,20.75,5.925,1,2.75,2,1,2.25,6,no
0.096856615,0,1.0689635,5.4,7.175,28.25,4.075,1,1,1.25,6,no
0.010746378,0,0.91628725,17.95,1.45,5.25,2.475,4,0,4.75,6,no
0.054439969,0.045657021,1.07108,18.55,13.7,11.25,4.35,10,1,5.25,6,no
0.041737885,0,1.35276,22.75,0.475,21.75,4.5,6,0,3.25,6,no
0.079695709,0.239179999,0.88322825,31.95,3.625,19,5.45,4,0,7.5,6,no
0.017868132,0,1.10834425,21.05,4.1,13,3.825,6,1,3.5,6,no
0.07955528,0.013219922,1.41494,31.25,5.45,9.5,4.65,1,0,4.75,6,no
0.032004472,0.054454939,1.50405625,9.85,10.45,4,2.425,3,1,4.25,6,no
0.092430344,0.037661988,2.037035,33.25,6.625,7.25,4.7,1,0,1,6,no
0.036951625,0,1.48772175,15.85,0.475,8,2.45,1,0,1,6,no
0.035858423,0.11982777,0.9357105,20.9,13.55,1.25,3.575,7,1,2.25,6,no
0.101806089,0.153044664,0.948196,28.85,14.3,14.75,5.8,4,1,3.5,6,no
0.204195194,0.204805668,1.10834425,12.85,19.75,14.5,4.725,6,1,3.75,6,no
0.013485083,0.050356895,1.0828435,19.45,6.025,2.75,2.825,4,1,1.25,6,no
0,0.086984741,0.948196,30.65,5.3,1,3.7,4,1,1.5,6,no
0.152233547,0.021454662,1.725663,31.95,3.9,11.5,4.725,1,1,2.25,6,no
0.101951517,0.004011569,1.4489255,15.6,4.125,15,3.475,9,0,1.5,6,no
0.033155892,0,1.629543,23.35,0.3,1.5,2.55,1,1,4.25,6,no
0,0.113236739,1.953523,22.7,6.775,0.5,3,1,1,4,6,no
0.020182492,0.582914896,0.84715875,16.7,34.575,15,6.6,3,1,5.25,6,no
0.023649171,0,0.997527,14.65,0.35,10.25,2.525,9,0,2.75,6,no
0.021188708,0,0.775092725,29.05,0.5,4.5,3.4,7,1,4.75,6,no
0,0.088868939,1.532044,11.4,18.25,2.5,3.2,4,1,3.75,6,no
0.038465535,0.141906347,1.09052675,19.5,5.8,8.25,3.35,2,1,2.5,6,no
0.157177486,0,1.5473425,32.7,0.675,10,4.35,4,1,4.75,6,no
0,0,2.0253485,6.95,1.75,0,0.875,5,0,0.5,6,no
0,0.005675728,1.23873375,22.75,3.625,0,2.625,2,1,2.75,6,no
0.003000405,0,0.908622,23,1.25,4.25,2.825,4,1,4.5,6,no
0.008843533,0.010799812,1.51271425,17.05,3.275,3.5,2.4,6,1,2.5,6,no
0.154653544,0.021367866,1.45292,20.65,9.925,38.5,6.925,1,1,1.25,6,no
0.005085703,0.012660374,1.51271425,14.45,9.5,2,2.6,6,1,2.25,6,no
0.013679917,0,0.675485,26.2,7.025,1.5,3.5,5,0,3.5,6,no
0.089544602,0.067771838,1.8236225,19.2,9.65,4,3.3,1,1,0.75,6,no
0.445484608,0,1.51271425,26.9,0.75,34.25,6.2,6,1,5,6,no
0.055510006,0,1.462253,18.35,0.575,10,2.925,7,1,0.5,6,no
0.013300076,0.071767623,1.72558175,13.65,10.4,2.75,2.7,6,1,2,6,no
0.114209641,0.016030104,1.00133275,25.25,6.325,16.75,4.85,7,1,2.75,6,no
0.028682331,0.039593957,1.27611325,25.75,15.6,6,4.75,9,0,3.25,6,no
0.013679917,0,0.5402235,18.15,8.825,2.5,2.975,3,1,3,6,no
0.032480951,0.04972081,1.5517765,9.65,12.575,4.25,2.65,2,0,3.75,6,no
0.150652181,0.079392828,0.5402235,23.7,10.425,5,3.9,3,1,4.5,6,no
0.13593509,0,1.154947,19.3,0.525,10.5,3.05,2,0,5,6,no
0.014256957,0.120743819,1.42237,26.3,8.725,3,3.825,9,0,1.5,6,no
0,0,0.756877,21.15,1.325,0,2.225,2,0,5.5,6,no
0,0.004995336,1.774795,7.65,4.225,2,1.375,9,0,1,6,no
0.007077192,0.118971023,1.957704,11.45,10.925,1.25,2.375,8,1,1.25,6,no
0.019743904,0.011090826,1.8005315,17.5,3.1,5.75,2.65,8,1,1.25,6,no
0.022375282,0,1.15393225,14.05,0.85,4.75,1.975,9,0,1.75,6,no
0.022858994,0,1.9607975,8.35,3.7,6,1.775,4,1,0.75,6,no
0.031660163,0.07778472,1.093415,18.8,19.9,10.25,4.875,2,0,2.75,6,no
0.013524707,0.102775432,1.49689225,20.45,3.95,4.5,2.9,9,0,1.75,6,no
0.062021583,0.016502824,1.07617775,11.8,9.025,6,2.7,1,0,1.25,6,no
0.008655708,0.010286852,1.01715425,16.25,10.775,0.5,2.75,5,0,2.5,6,no
0.004070614,0.072562591,2.0761225,16.65,20.8,1.25,3.875,2,1,0.75,6,no
0.030813596,0.195978165,1.11203225,21.75,3.45,13.5,3.85,2,1,4.5,6,no
0.144684047,0.011688174,1.01715425,25.9,4.225,12.75,4.3,5,0,3,6,no
0.06000285,0.019567665,1.15863275,20.3,2.825,21.25,4.45,10,0,2.5,6,no
0.007035277,0.021524476,1.08186925,8.9,5.775,3.25,1.8,6,1,1,6,no
0.272731803,0.006693364,2.102939,35.15,2.75,23.25,6.125,6,1,3.75,6,no
0.002694345,0,1.4554225,10,1.05,1.5,1.25,1,0,1,6,no
0.01947153,0.005271038,1.6551635,10.25,3.625,1.25,1.525,6,1,1.25,6,no
0,0.444320623,1.8682085,12,15.95,5.5,3.35,9,1,2.25,6,no
0,0,1.670516,13.75,0.4,0,1.425,6,1,0.25,6,no
0.120200802,0.08309268,1.208906,24,8.5,14,4.675,1,0,5.5,6,no
0.048551625,0.152684922,1.670516,23.75,11.3,9.5,4.45,6,1,2,6,no
0.007035277,0,1.1232805,10.25,2,3.25,1.55,9,1,2.5,6,no
0.297174878,0.006693364,1.78724975,35.3,2.725,25,6.325,9,1,5.25,6,no
0.11211025,0,0.971185,19.1,1.675,6.75,2.75,1,1,2.75,6,no
0,0,1.55434725,13.8,0.375,0.5,1.475,6,0,0.5,6,no
0.076358187,0.019567665,1.61664025,30,2.9,20.5,5.35,1,1,2.75,6,no
0.013554572,0.006021857,1.15241475,19.3,7.85,2.5,2.95,7,0,1,6,no
0,0,2.0729675,14.05,2,1,1.7,4,1,2.25,6,no
0.014112654,0,2.251759,21.35,0.45,2.5,2.45,5,1,0.75,6,no
0.124445172,0.080330166,1.2124205,17.2,22.9,10.75,5.1,6,0,3.25,6,no
0.050083766,0.026316216,0.9238575,10.75,10.45,15,3.625,1,1,4,6,no
0,0.064327716,2.251759,23.65,14.7,0,3.825,5,1,1.75,6,no
0.020285398,0.05561433,1.61664025,18.35,17.475,7,4.3,1,1,1.5,6,no
0.106446494,0,2.251759,30.15,0.225,29.75,6.025,5,1,2.5,6,no
0.203661472,0.007986272,1.7107795,16.75,5.5,11,3.325,1,0,3.25,6,no
0.167475522,0.087061562,0.73986625,28.75,5.95,7,4.175,9,1,6.75,6,no
0.117500958,0,1.5113325,19.6,0.3,8.75,2.875,1,0,2.25,6,no
0,0.006021857,1.04872225,18.6,8.05,1,2.75,9,1,2.25,6,no
0.011774595,0.027717903,0.73986625,16.3,7.825,5.5,2.975,9,1,4.75,6,no
0.118106458,0.242358875,1.211103,21.55,28.6,9,5.925,1,0,4.25,6,no
0.030808298,0,0.7494825,21.65,2.625,8.75,3.3,4,1,3.75,6,no
0.013116648,0,1.43577875,16.5,0.3,2.5,1.925,1,1,2.75,6,no
0.104284871,0,1.551275,18.35,0.3,7.75,2.65,10,1,3.5,6,no
0.204181775,0.019997837,1.84354425,40.65,7.7,14.5,6.275,1,1,6.25,6,no
0.011445219,0,1.50558175,19.8,0.55,3.75,2.4,1,1,2.75,6,no
0.007106844,0.169210926,1.50558175,21.15,3.525,1,2.575,1,1,4,6,no
0.148866521,0,0.75118175,28.1,3.625,6.75,3.85,8,0,2.5,6,no
0.021657962,0.242358875,1.58156825,22.15,28.125,6.25,5.65,10,1,5.25,6,no
0.025989829,0,1.56661675,20.05,0.375,6,2.675,3,1,1.25,6,no
0.179943075,0.082643479,1.1934935,22.05,3.35,16.25,4.15,10,1,6.25,6,no
0.006724016,0.036315215,2.111352,19.8,9.05,2,3.1,9,1,1.25,6,no
0.04750366,0.033790924,1.20817775,19.05,5.55,4.75,2.925,3,1,4,6,no
0.007106844,0.169210926,1.20817775,18.35,3.625,1.5,2.35,3,1,5.25,6,no
0.008464389,0.003950197,1.71656075,21.2,4.175,4.75,3,1,1,1.75,6,no
0,0.096209249,1.71656075,29.55,11.8,2.5,4.4,1,1,2.5,6,no
0.042967491,0,0.69609575,22.85,2.825,4.75,3.025,5,1,3.75,6,no
0.034598831,0,1.4833,21.95,0.625,5.25,2.8,2,0,3.25,6,no
0,0,2.3423325,16.65,0.325,0,1.7,2,0,0.75,6,no
0.002802098,0.123914637,1.4148815,12.15,11.775,1.25,2.5,1,1,1.5,6,no
0.045730218,0,1.71656075,12.3,4.1,11,2.75,1,1,1.5,6,no
0.047855737,0.106094823,2.0537125,18.9,12.625,10.25,4.2,9,1,0.75,6,no
0,0,1.27196225,10.5,0.85,0,1.125,2,1,2.75,6,no
0.025010285,0.069992585,1.793935,20.1,11.5,10.25,4.2,1,0,5,6,no
0.032699251,0.079651432,1.4833,25.65,8.075,8.25,4.225,10,1,2.5,6,no
0.003008122,0.109816782,1.87313675,26.45,23.7,3.5,5.35,1,1,2.5,6,no
0.034598831,0,1.27311725,19.95,0.475,5.25,2.575,10,1,4.5,6,no
0.047162207,0.27964741,0.88462725,19.25,16.15,8.75,4.425,10,1,6.25,6,no
0.037832907,0,2.019285,17.7,0.5,4.25,2.15,2,1,0.75,6,no
0.034357656,0,2.4608175,18.45,1.55,7.5,2.75,1,0,1,6,no
0.028754691,0.119614013,1.29324025,21.8,30.9,3.25,5.6,9,1,3.75,6,no
0.034598831,0.010035777,1.29324025,18.3,2.95,5.25,2.65,9,1,3.75,6,no
0.091006272,0.018005718,1.7040825,19.8,2.975,4.75,2.75,9,1,2.75,6,no
0.010767303,0.034122821,1.5897255,27.9,4.6,4.5,3.7,1,1,2,6,no
0.09885864,0,0.74762475,20.4,0.575,1,2.2,2,1,4,6,no
0,0.137258743,1.21970875,11.2,6.85,3,2.15,5,1,1.25,6,no
0.1493617,0.1204153,1.0767825,34.8,12.625,10.25,5.775,2,1,7.25,6,no
0,0.035002394,1.813482,11.4,12.35,0.5,2.45,5,1,1,6,no
0.004888645,0.052490551,1.86271025,18.4,11.575,2.5,3.275,2,1,1.75,6,no
0.014712977,0.027457034,1.13140475,21,3.025,9.25,3.325,1,1,1.25,6,no
0.004506222,0.016266458,0.5983815,19.45,4.325,4.75,2.85,2,1,3.75,6,no
0,0.028519448,0.97298,23.3,3.525,1.5,2.825,4,1,1.75,6,no
0.017021092,0.031508351,0.50314425,10.15,11.725,3.75,2.575,1,0,3.5,6,no
0.076866051,0.040108577,0.4926315,11.2,13.95,4.75,3,2,1,4.5,6,no
0.014719801,0.151852977,0.95192025,22,41.1,1.25,6.45,6,0,5,6,no
0.039339527,0.010035777,0.95192025,20.7,2.85,5.75,2.925,6,0,5,6,no
0.059317533,0.013314107,0.37770875,19.1,6.2,11,3.65,1,0,4.75,6,no
0.023057595,0.022088233,1.397577,9.8,11.975,2.75,2.425,2,0,2.25,6,no
0,0,1.07932475,11.1,0.275,0.5,1.2,1,1,1,6,no
0.099441255,0,1.565337,21.8,1.7,3.75,2.725,5,1,0.75,6,no
0.117233912,0.025062887,1.74012875,27.9,6.8,8.5,4.3,2,0,5.25,6,no
0.021116982,0.032145634,0.96238975,19,8.65,5.5,3.325,6,1,3.5,6,no
0,0.02608398,1.4253325,15.75,11.65,1.5,2.9,5,1,1,6,no
0.023804232,0.013076494,1.260691475,28.5,2.925,12,4.375,8,1,5,6,no
0.055191899,0.317140814,0.590933725,23.2,21.575,16,6.1,8,1,9,6,no
0.051398773,0.190169895,0.7884875,19.95,27.45,17.25,6.475,9,1,3,6,no
0.005870417,0.132374778,1.09027875,10.7,4.85,3.75,1.95,1,1,2.25,6,no
0.048615027,0,1.661882,19.3,1.825,9.25,3.05,2,1,0.5,6,no
0.01295281,0,2.194455,14.95,0.9,4.5,2.025,7,1,0.5,6,no
0,0.032384523,1.661882,20.7,12.35,0.5,3.35,2,1,1.75,6,no
0,0.003681647,1.813482,17.2,3.1,0.5,2.1,1,1,1.5,6,no
0.026661359,0,0.7884875,19.25,1.8,3,2.425,9,1,1.75,6,no
0.018471978,0.175480488,2.194455,22.9,15.975,11.25,5.025,7,1,0.25,6,no
0.00899397,0,2.18922975,12.95,0.975,1.75,1.55,2,0,2,6,no
0.036084932,0,1.180092,14.05,0.875,5.5,2.025,6,0,1,6,no
0.028105695,0.139023976,0.888889,19.25,23.75,12.25,5.55,2,0,4.25,6,no
0.12823741,0.013512418,0.50432875,23.7,5.275,7,3.6,9,1,6.5,6,no
0.004951572,0.008844283,1.1756985,6,10.075,0.75,1.675,2,1,2.25,6,no
0.004612392,0.005290688,1.53014,13.55,5.65,0.75,2,4,0,1,6,no
0.026661359,0,0.888889,18.35,2.025,3,2.35,2,0,3,6,no
0.039679275,0,0.691337725,24.1,0.475,11.25,3.6,8,1,7,6,no
0.05984496,0.03541028,0.40748925,13.8,12.7,2,2.875,9,1,5.25,6,no
0.147134487,0.106845146,1.83983475,17.75,7.25,22.75,4.8,2,1,2.5,6,no
0.011516079,0.011402822,1.8329175,21.05,2.95,1,2.525,4,0,1.5,6,no
0.008868418,0.024644937,0.590933725,20.6,5.275,4,3,8,1,6,6,no
0.003166389,0,1.28568125,15.2,0.55,1,1.675,2,1,2.25,6,no
0.019481052,0.056104979,1.83983475,31.5,8.675,7.75,4.8,2,1,3.5,6,no
0.141097188,0.017226323,2.0092425,14.25,7,16.25,3.75,2,1,2.75,6,no
0.027944163,0,2.0051125,13.1,0.375,8,2.125,9,0,0.75,6,no
0.019058553,0.006170909,1.01296,12,3.85,12.5,2.85,8,1,0.5,6,no
0.028054724,0.315759381,2.0092425,17.15,24.625,12.5,5.425,2,1,4,6,no
0,0.011994444,0.86925575,22.1,2.975,1,2.625,8,1,2.75,6,no
0.144818977,0.005852751,2.129865,19.55,2.775,2.25,2.475,7,1,0.75,6,no
0.011516079,0.011402822,2.0092425,18.25,3.575,1,2.3,2,1,2.75,6,no
0.03995442,0.288903803,1.36527825,27.55,5.45,7.75,4.1,7,1,2.75,6,no
0.007799495,0.335977376,0.565015225,16.25,14.8,6.75,3.8,5,0,6.25,6,no
0.004885908,0,2.1140525,14.05,0.425,0.25,1.475,2,1,3.5,6,no
0.049632495,0.005556105,0.93962275,25.25,3.825,6,3.525,1,1,5.75,6,no
0,0,0.9157265,11.75,1.05,1.5,1.45,5,1,2,6,no
0.004174966,0.05463204,1.48407,16.15,13.15,1.75,3.125,3,1,2,6,no
0,0,1.4398295,17.15,0.6,0,1.775,1,1,3,6,no
0.035531072,0.034663524,0.92330075,22,10.9,15,4.8,5,1,2.75,6,no
0.027944163,0,1.7611,16.45,1.175,8,2.55,3,1,2.25,6,no
0.2027,0.246041507,1.13337275,32.3,21.45,29.5,8.35,5,1,6,6,no
0.008868418,0.01460916,0.475107475,22.25,2.75,4,2.9,3,1,6.25,6,no
0.025456924,0,1.58928675,5.35,2.425,3.5,1.075,9,1,0.5,6,no
0.040493612,0,0.997342,14.6,1.5,11,2.725,1,1,2.75,6,no
0.044235392,0.204088704,1.4398295,29.2,11.7,9.5,5.05,1,1,4.75,6,no
0.01948853,0.024775444,1.123302,27.85,9.575,14.5,5.2,6,0,3,6,no
0.073954875,0.131766683,1.123302,30.45,11.05,15.5,5.7,6,0,4.75,6,no
0.003798253,0,1.13429875,16,0.175,5.25,2.175,1,0,3,6,no
0,0.016362502,1.33539025,16.75,5.375,0.5,2.25,8,0,2.5,6,no
0.184854867,0.257810888,1.2706155,30.1,24.025,27,8.125,6,0,5.25,6,no
0.003329068,0,1.20850675,18.1,0.975,0.25,1.925,1,0,2.5,6,no
0.136007973,0.031723104,0.434277475,34.5,13.4,12.5,6.075,3,0,9.5,6,no
0.012374681,0.011833238,2.06703,28.75,3.675,1.5,3.4,5,1,0.75,6,no
0,0,1.0125735,15.95,0.125,0,1.6,8,0,2.75,6,no
0.004852751,0.005121994,1.07994925,21.15,3.375,4.5,2.925,9,1,4,6,no
0.009216818,0.005024548,2.06703,31.95,2.925,10.75,4.55,5,1,0.75,6,no
0.1440579,0.029650755,1.62026,21.2,6.35,9.75,3.75,5,1,2.25,6,no
0,0,0.536099225,5.85,0.175,0,0.6,3,0,2.75,6,no
0.049416566,0.162190039,0.4808065,31.9,48.225,13,9.35,4,0,8.5,6,no
0.011736813,0.307944571,1.06224775,22.25,20.1,4.5,4.7,9,1,4.25,6,no
0.158393034,0,1.52308,21.65,0.15,6.5,2.825,5,1,1.75,6,no
0.007625059,0.003267275,1.7129565,8.15,5.25,0.75,1.425,1,0,1.25,6,no
0.192961901,0.039898023,2.06703,21.4,13.3,5,3.975,5,1,0.75,6,no
0.139719341,0.251466868,0.80639775,12.75,20.4,17.25,5.05,8,0,5.5,6,no
0.021973327,0.047578648,0.605385225,20.35,22.225,8.75,5.125,3,0,2.75,6,no
0.206510546,0.172470997,1.70990525,28.85,13.775,17,5.975,5,1,7.5,6,no
0.037327223,0,0.80639775,16,1.55,10,2.75,8,0,3.5,6,no
0.050098782,0.288903803,1.764145,28.3,5.3,17.25,5.1,5,1,3,6,no
0.185122111,0.22680708,0.675912,24.75,18.725,22.5,6.6,4,0,7,6,no
0.00663146,0.016909632,2.0890425,30.3,5.25,6.25,4.175,1,0,1,6,no
0,0,2.4059,9.2,0.225,0,0.95,8,0,1,6,no
0,0,1.34099,9.6,1.5,2,1.3,4,1,2,6,no
0,0,1.34099,19.6,0.3,2,2.2,4,1,2,6,no
0.049735563,0,0.6222085,23.65,0.5,10.5,3.475,1,1,5.5,6,no
0.199833944,0,2.09572,10.6,1.4,4,1.6,8,0,1,6,no
0.024335554,0,1.31986625,20.25,0.125,5.5,2.6,8,0,2.5,6,no
0.023784561,0.015755484,2.4739825,10.75,5.2,6,2.2,5,1,0.75,6,no
0.067768354,0.447012019,1.03270475,27,35.375,17.75,8.025,6,0,5,6,no
0.032389695,0,1.7145925,14.55,0.225,6.25,2.1,1,1,1.25,6,no
0.039294457,0.00391604,1.27947225,31.3,4.725,6.75,4.3,6,0,5.75,6,no
0.021988943,0.11712265,0.94090125,16.8,24.65,10.5,5.2,3,1,3,6,no
0.013574057,0,1.7144775,21.75,0.075,4.75,2.65,2,1,2,6,no
0.129777966,0.009369181,0.663321475,8.75,3.375,23.75,3.575,3,1,1,6,no
0.041397663,0.11101474,0.94090125,18.4,29.025,4.5,5.225,3,1,2.75,6,no
0.163944362,0,1.62762,30.5,1.275,12.75,4.45,2,1,7.5,6,no
0.093698688,0.23400619,1.11001225,22.85,15.775,4.5,4.325,8,1,3.5,6,no
0.003460065,0,1.8048175,16.1,0.225,5.75,2.2,2,0,2.5,6,no
0.002860491,0.021007547,0.95232475,23.7,7.625,6.75,3.825,8,1,4,6,no
0.140715366,0.101931304,2.262315,14.4,3.2,11.5,2.9,2,0,3,6,no
0.023784561,0.015755484,1.7177525,15.55,5.225,6.5,2.725,3,1,2.25,6,no
0.005655472,0.03560653,1.284485,19.4,5.275,8.25,3.275,1,1,2.5,6,no
0.038681314,0.106596426,1.20729275,18,6.225,5.25,2.95,5,0,2.5,6,no
0.156588721,0,1.84865,30.9,0.6,13.5,4.475,3,1,4.5,6,no
0.023135809,0.101931304,1.8176275,16.45,3.225,10.25,3,9,1,4.5,6,no
0.028102453,0.008073214,1.84865,20.5,2.875,6.5,3,3,1,2.5,6,no
0.026669786,0.017071571,1.284485,15.4,2.8,18,3.625,1,1,2.5,6,no
0.016679438,0.040091194,1.6633775,10.65,8.2,5.25,2.425,3,1,2,6,no
0.003560851,0.025680738,1.284485,14.55,11.65,1.25,2.775,1,1,2.5,6,no
0,0.051963051,1.8176275,13.4,12.225,5,3.05,9,1,4.25,6,no
0.004227107,0.019722842,1.212962,18.5,9.05,0.25,2.775,2,0,2.75,6,no
0.035674817,0,1.2149475,15.2,0.325,14.75,3.05,1,1,2.25,6,no
0,0,1.4154625,18.1,0.1,0.5,1.85,1,1,3.75,6,no
0.051652846,0.0062965,1.2032975,21.55,5.075,11.25,3.775,1,1,5,6,no
0.11287984,0.103837356,1.0789315,14,8.85,7,2.975,10,1,3,6,no
0.01240448,0.003896229,2.304754667,18.8,4.766666667,2.666666667,2.6,8,1,0.666666667,6,no
0.003267342,0,1.1504285,17.95,0.175,1.75,2,5,1,2.5,6,no
0.055249056,0.103808828,1.778395,17,3.65,3.75,2.45,1,0,2.75,6,no
0.016097834,0.013219922,1.351668,33.95,5.5,9,4.875,9,1,6.5,6,no
0,0.006875543,1.65183425,14,2.625,0,1.675,10,0,2.25,6,no
0.099919125,0.024420878,2.2480535,17.6,7.8,8.25,3.35,8,1,1,6,no
0.015457314,0.189001115,1.778395,20.2,21.275,6.75,4.825,1,0,4.25,6,no
0,0.045408475,1.778395,12.65,12.2,2,2.7,1,0,2.5,6,no
0,0.008073214,1.7699775,21.3,3.075,1.5,2.575,9,1,2.25,6,no
0,0,1.778395,20.3,0.35,1,2.175,1,0,3,6,no
0.008738318,0.108830913,2.41478,16.5,17.625,3.5,3.775,8,1,0.75,6,no
0,0.158332867,1.1504285,21.3,17.8,1.5,4.075,5,1,3.25,6,no
0.005978823,0.022635618,1.10077975,18.6,8,3.5,3.025,10,0,2.25,6,no
0.004130119,0.00322462,0.86210925,11.1,11.325,2.75,2.525,4,0,1.75,6,no
0.013062712,0.097939568,1.5627425,16.15,20.125,6.25,4.25,7,1,4.5,6,no
0,0.045408475,1.5627425,13.95,13.225,3,3.025,7,1,3.75,6,no
0.042276518,0.361316592,1.4846145,13.1,36.85,7.75,5.775,3,1,1,6,no
0.179146557,0,1.4846145,20.45,0.85,25.25,4.65,3,1,1,6,no
0.004130119,0,0.56266025,8.3,8.45,2.25,1.925,2,1,2.75,6,no
0,0.010429312,1.02394275,8.5,4.325,0.5,1.35,2,1,2.25,6,no
0.005588415,0,1.995475,19.3,0.525,3.5,2.325,5,0,1.5,6,no
0.134697648,0.257341139,0.99894325,16.45,21.975,7,4.525,6,0,3,6,no
0.12035943,0.053891218,2.189271,24.45,12.65,9.25,4.65,1,1,2.25,6,no
0.025605757,0.09943054,1.67565375,17.05,17.925,7.75,4.275,6,1,4.5,6,no
0,0,1.46718125,3.55,0.025,0,0.35,3,0,1,6,no
0.043038416,0.014990465,1.67565375,11.25,8.05,9.5,2.875,6,1,3.75,6,no
0.020341202,0,1.67565375,17.65,0.225,7,2.475,6,1,4.5,6,no
0.029099052,0.382347394,1.3197535,15.75,36.325,2.5,5.475,8,1,2,6,no
0.046805098,0.115066782,0.9035815,20.35,5.425,8,3.375,9,1,5.75,6,no
0,0.031830755,2.073345,14.55,10.075,0.5,2.525,3,1,1.25,6,no
0.022048071,0,2.65119075,28.95,0.05,5,3.4,1,0,1.25,6,no
0.014985213,0,1.5024525,21.8,0.525,1,2.35,4,1,1.5,6,no
0.014745647,0.033005925,1.236934,26.4,8.3,3.25,3.775,9,0,4.75,6,no
0,0.078453518,0.75702125,11.8,3.5,0,1.525,5,0,1.75,6,no
0,0.003190405,1.87727,12.55,4.475,0,1.675,2,1,1.75,6,no
0,0.013218395,1.57096475,15.75,10.35,0.5,2.65,3,1,0,6,no
0.010082226,0,1.85467,7.6,0.65,4,1.25,4,1,0.5,6,no
0.090010543,0.355058284,1.09148675,38.2,29.75,13.25,8.125,4,0,6,6,no
0.007559224,0,2.300751,19.45,1.325,0.5,2.125,5,0,0.75,6,no
0,0.031830755,1.60472025,15.1,11.525,0.5,2.725,1,0,2.25,6,no
0.170148208,0.005702088,0.91431825,14.2,3.975,15,3.325,3,0,4.5,6,no
0.007041429,0.106248513,1.47823225,12.15,13.575,4.25,3,1,0,1.25,6,no
0.003928906,0.029158847,1.33831025,14.05,12.675,5,3.175,3,0,2.5,6,no
0.074785478,0.012784344,2.206955,30.3,3.05,15,4.825,9,0,2.5,6,no
0,0.168511949,1.71995975,16.2,6.425,1,2.375,6,0,3.5,6,no
0.029698434,0.034910692,1.86331175,14,14.175,5.5,3.375,6,0,1,6,no
0,0.106385153,2.2310125,21.95,23.175,1.5,4.675,9,0,1,6,no
0.019054936,0.05866266,1.1321215,13.75,19,3.75,3.625,1,1,1,6,no
0.090167634,0.014505803,1.94100175,22.95,3.45,3,2.95,2,1,2.5,6,no
0,0.168511949,2.0046525,17.3,6.525,1,2.5,2,1,3.5,6,no
0.098983999,0.032814091,0.931371,9.45,9.05,28,4.65,3,1,2.5,6,no
0.023903,0,1.14941575,11.65,0.95,9.5,2.225,10,0,2.5,6,no
0.004549237,0,1.077547,8.15,4.725,0.75,1.375,2,1,2.5,6,no
0.003774731,0.204116408,1.28405775,24.6,21.25,3.25,4.9,2,0,3.5,6,no
0.017925454,0.161832541,1.08077225,20.3,8.475,15,4.375,6,1,2,6,no
0.081602948,0,1.28405775,37.5,2.2,23.5,6.325,2,0,5.5,6,no
0.015984403,0.179985742,1.08077225,29.05,18.3,10,5.75,6,1,5.25,6,no
0.01257217,0,1.08077225,23.5,0.9,4.75,2.925,6,1,1.25,6,no
0.07759553,0.012784344,2.2409275,38.35,2.725,18.75,5.975,5,0,5.25,6,no
0.091376928,0.158146217,0.95244975,26.95,33.325,9.5,6.975,1,1,4,6,no
0.284299777,0.107843438,1.08654675,23.9,14.125,16.75,5.475,7,0,4.25,6,no
0,0,1.287932,19.05,0.1,0.5,1.975,2,1,2.75,6,no
0,0.023851855,2.2865675,18.8,12.1,1.5,3.25,5,0,1.75,6,no
0.029119027,0.01427714,1.035867,31.5,9.2,12,5.275,2,1,7.25,6,no
0.040088674,0.28405039,1.035867,22.8,17.5,11.75,5.2,2,1,4.5,6,no
0.043434629,0.041529833,2.2865675,24.8,11.25,11.75,4.775,5,0,4,6,no
0.03974707,0,1.849515,19.45,0.625,9,2.925,7,1,1.25,6,no
0.068847082,0.255321931,1.3358775,33.7,34.2,14.75,8.25,8,0,1.5,6,no
0.236429542,0.020952947,2.11774,33.35,3.975,22.25,5.95,4,1,3,6,no
0.275165524,0.002610121,1.6991315,27.45,2.775,27.25,5.75,2,0,4.5,6,no
0.008297042,0.054233408,1.9873025,22.2,8.625,1.5,3.225,7,1,1,6,no
0.010775245,0.039068012,1.180092,16.5,14.275,6.25,3.7,4,1,2.25,6,no
0,0,0.9463495,15.65,0.3,1,1.7,3,0,3.75,6,no
0.024670042,0,1.6991315,20.05,1.35,10,3.125,2,0,1.5,6,no
0.008986901,0,1.747095,10.4,2.9,5,1.85,4,1,2.5,6,no
0.029119027,0.01427714,1.09985875,31,8.45,13.5,5.3,3,0,7.25,6,no
0.087843984,0.186651044,1.69123175,16.6,11.125,3.5,3,5,0,1,6,no
0.010228818,0.093030117,1.21849175,15.65,4.35,5,2.5,2,0,3,6,no
0.012055426,0.071593768,1.5090995,14.5,18.55,1.25,3.425,6,1,2.75,6,no
0,0,2.63444,28.6,1.2,2,3.2,1,1,1,6,no
0.008401106,0,1.5090995,18.2,0.825,3,2.225,6,1,2.5,6,no
0.020182062,0.252596095,1.739718,15.85,11.575,12,3.95,6,1,1.5,6,no
0,0.352489367,2.623185,23.5,24.925,0.5,4.9,1,1,1.75,6,no
0.036382867,0.038723499,0.8062365,27.85,4.025,8.25,4,9,0,4,6,no
