name,pos,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,is_home,form,class
Ethan Pinnock,DEF,0.0,0.010425596497952938,1.3437127500000001,27.5,2.95,0.5,3.1,5,0,3.0,?
Kristoffer Ajer,DEF,0.0,0.1993221938610077,1.3437127500000001,21.3,5.925000000000001,2.0,2.925,5,0,5.0,?
Finley Stevens,DEF,0.0,0.028888171538710594,1.3437127500000001,0.0,0.0,0.0,0.0,5,0,0.0,?
Mathias Jorgensen,DEF,0.03554322198033333,0.019198198802769184,1.3437127500000001,0.0,0.0,0.0,0.0,5,0,0.0,?
Shane Duffy,DEF,0.05230790749192238,0.005289825145155191,1.5468319999999998,6.3,2.975,10.0,1.925,7,1,0.0,?
Lewis Dunk,DEF,0.16594154736958444,0.0,1.5468319999999998,24.3,1.5999999999999999,30.5,5.65,7,1,2.25,?
Joël Veltman,DEF,0.00402062339708209,0.008193103596568108,1.5468319999999998,9.9,4.15,0.25,1.4249999999999998,7,1,0.5,?
Tariq Lamptey,DEF,0.024175096303224564,0.13670984655618668,1.5468319999999998,5.95,12.299999999999999,6.0,2.425,7,1,0.5,?
Haydon Roberts,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,1,0.0,?
Marc Cucurella,DEF,0.010444296523928642,0.055849251337349415,1.5468319999999998,12.25,13.675,2.5,2.8499999999999996,7,1,0.5,?
Ed Turns,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,1,0.0,?
Odeluga Offiah,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,1,0.0,?
James Tarkowski,DEF,0.01946442760527134,0.003152820048853755,1.7350124999999998,26.5,2.825,4.5,3.375,10,1,0.5,?
Phil Bardsley,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,1,0.0,?
Kevin Long,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,1,0.0,?
Matthew Lowton,DEF,0.002062584040686488,0.1182301752269268,1.7350124999999998,0.0,0.0,0.0,0.0,10,1,0.0,?
Charlie Taylor,DEF,0.009963105665519834,0.0,1.7350124999999998,11.8,0.9249999999999999,0.5,1.3250000000000002,10,1,0.75,?
Bobby Thomas,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,1,0.0,?
Owen Dodgson,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,1,0.0,?
